排名,车型,销量,厂商,售价(万元)
109,海马M3,19055,海马汽车,0.00 - 0.00
110,桑塔纳·浩纳,18695,上汽大众,0.00 - 0.00
111,奇瑞eQ,18554,奇瑞新能源,15.99 - 17.19
112,启悦,18189,长安铃木,7.89 - 10.99
113,启辰D60,17831,东风启辰,6.98 - 9.88
114,思铂睿,17827,东风本田,17.99 - 26.79
115,C4世嘉,17255,东风雪铁龙,0.00 - 0.00
116,众泰Z360,17071,众泰汽车,0.00 - 0.00
117,高尔夫·嘉旅,16921,一汽-大众,12.88 - 19.28
118,众泰E200,16751,众泰新能源,0.00 - 0.00
119,奔腾B30,16664,一汽奔腾,8.68 - 8.68
120,宝马2系旅行车,15768,华晨宝马,0.00 - 0.00
121,悦翔V3,15415,长安汽车,4.39 - 5.29
122,路盛E80,15278,华泰汽车,0.00 - 0.00
123,雨燕,13652,长安铃木,0.00 - 0.00
124,辉昂,13554,上汽大众,34.00 - 63.90
125,力帆X60,13474,力帆汽车,0.00 - 0.00
126,晶锐,13416,上汽斯柯达,0.00 - 0.00
127,速锐,13358,比亚迪,0.00 - 0.00
128,荣威350,13058,上汽集团,0.00 - 0.00
129,锐行,13055,上汽名爵,0.00 - 0.00
130,景逸S50,12485,东风风行,4.89 - 15.18
131,启辰R50,12361,东风启辰,0.00 - 0.00
132,中华H230,12134,华晨中华,0.00 - 0.00
133,长城C30,12033,长城汽车,0.00 - 0.00
134,索纳塔九,11857,北京现代,0.00 - 0.00
135,凯迪拉克CT6,11816,通用凯迪拉克,37.97 - 48.97
136,福美来,11731,一汽海马,6.88 - 9.28
137,起亚K4,11633,东风悦达起亚,12.88 - 18.88
138,奔腾B50,11569,一汽奔腾,12.68 - 15.28
139,宝骏E100,11446,上汽通用五菱,4.98 - 5.98
140,奇瑞E3,11308,奇瑞汽车,0.00 - 0.00
141,福瑞迪,11178,东风悦达起亚,7.88 - 10.28
142,路盛S1 EV160B,11076,华泰新能源,0.00 - 0.00
143,比亚迪F0,10767,比亚迪,3.79 - 4.79
144,焕驰,10612,东风悦达起亚,6.49 - 6.89
145,江铃E200L,10558,江铃集团新能源,5.38 - 6.38
146,江铃E100B,10322,江铃集团新能源,0.00 - 0.00
147,云100,10249,众泰新能源,0.00 - 0.00
148,名爵3,10159,上汽名爵,0.00 - 0.00
149,凯绅,9945,东风悦达起亚,13.03 - 14.98
150,全球鹰K12,9347,康迪电动汽车集团,0.00 - 0.00
151,绅宝D20,9283,BEIJING汽车,0.00 - 0.00
152,奥拓,8763,长安铃木,4.18 - 6.19
153,众泰Z700,8702,众泰汽车,0.00 - 0.00
154,雪铁龙C5,8435,东风雪铁龙,16.99 - 21.59
155,奔奔EV,8124,长安汽车,4.98 - 8.18
156,东风风神A60,7749,东风乘用车,6.97 - 15.47
157,海马M6,7466,海马汽车,0.00 - 0.00
158,传祺GA3,7413,广汽乘用车,0.00 - 0.00
159,名爵5,7294,上汽名爵,6.79 - 10.49
160,赛拉图,7254,东风悦达起亚,0.00 - 0.00
161,骊威,6039,东风日产,0.00 - 0.00
162,雪铁龙C6,5947,东风雪铁龙,18.99 - 27.59
163,锐志,5603,一汽丰田,0.00 - 0.00
164,夏利N5,5598,天津一汽,0.00 - 0.00
165,芝麻,5571,众泰新能源,0.00 - 0.00
166,睿骋CC,5440,长安汽车,0.00 - 0.00
167,雪铁龙C4L,5351,东风雪铁龙,10.69 - 14.19
168,众泰Z500新能源,5310,众泰新能源,11.39 - 12.59
169,欧力威,5258,长安汽车,0.00 - 0.00
170,中华H220,4970,华晨中华,0.00 - 0.00
171,腾势,4713,腾势汽车,29.88 - 32.88
172,传祺GA8,4700,广汽乘用车,15.68 - 22.68
173,红旗H7,4665,一汽红旗,25.28 - 31.78
174,中华骏捷,4487,华晨中华,0.00 - 0.00
175,宝骏630,4375,上汽通用五菱,0.00 - 0.00
176,海马爱尚,4284,一汽海马,0.00 - 0.00
177,全球鹰K17,4122,康迪电动汽车集团,0.00 - 0.00
178,奇瑞E5,3920,奇瑞汽车,0.00 - 0.00
179,艾瑞泽7,3816,奇瑞汽车,0.00 - 0.00
180,江南TT,3686,众泰汽车,0.00 - 0.00
181,启辰D50,3667,东风启辰,0.00 - 0.00
182,V5菱致,3516,东南汽车,0.00 - 0.00
183,荣威950,3513,上汽集团,0.00 - 0.00
184,骏派A70,3467,天津一汽,0.00 - 0.00
185,乐风RV,3409,上汽通用雪佛兰,7.49 - 9.99
186,观致3,3233,观致汽车,9.89 - 15.39
187,凯翼C3R,3220,凯翼汽车,0.00 - 0.00
188,力帆720,3158,力帆汽车,0.00 - 0.00
189,江铃E160,2852,江铃集团新能源,0.00 - 0.00
190,和悦,2850,江淮汽车,0.00 - 0.00
191,V3菱悦,2720,东南汽车,0.00 - 0.00
192,中华H3,2678,华晨中华,0.00 - 0.00
193,和悦A30,2608,江淮汽车,0.00 - 0.00
194,比亚迪G6,2588,比亚迪,0.00 - 0.00
195,东风风神E70,2561,东风乘用车,13.58 - 15.98
196,锐3,2557,东风裕隆,0.00 - 0.00
197,花冠,2530,一汽丰田,0.00 - 0.00
198,凯翼C3,2457,凯翼汽车,0.00 - 0.00
199,荣威e550,2455,上汽集团,0.00 - 0.00
200,翼神,2390,东南三菱,0.00 - 0.00
201,东风风神L60,2336,东风乘用车,0.00 - 0.00
202,力帆620,2244,力帆汽车,0.00 - 0.00
203,奔腾B70,1976,一汽奔腾,0.00 - 0.00
204,威志V5,1904,天津一汽,0.00 - 0.00
205,东风风神A30,1903,东风乘用车,5.97 - 8.57
206,睿骋,1864,长安汽车,0.00 - 0.00
207,DS 5,1795,DS汽车,0.00 - 0.00
208,菲翔,1625,广汽菲克菲亚特,0.00 - 0.00
209,东风A9,1534,东风乘用车,0.00 - 0.00
210,VELITE 5,1499,上汽通用别克,0.00 - 0.00
211,天语 SX4,1433,长安铃木,0.00 - 0.00
212,众泰Z100,1423,众泰汽车,0.00 - 0.00
213,全球鹰K11,1354,康迪电动汽车集团,15.28 - 18.18
214,捷豹XEL,1328,奇瑞捷豹路虎,28.98 - 38.06
215,标致308s,1268,东风标致,0.00 - 0.00
216,DS 4S,1176,DS汽车,0.00 - 0.00
217,全球鹰K10,1147,康迪电动汽车集团,15.08 - 15.08
218,名爵6,1115,上汽名爵,9.38 - 14.28
219,西玛,1044,东风日产,23.48 - 26.78
220,传祺GA5,869,广汽乘用车,0.00 - 0.00
221,传祺GA3S PHEV,794,广汽埃安,16.48 - 17.48
222,帝豪PHEV,769,吉利汽车,0.00 - 0.00
223,标致508,764,东风标致,15.97 - 22.57
224,吉利EC8,657,吉利汽车,0.00 - 0.00
225,致悦,651,广汽菲克菲亚特,0.00 - 0.00
226,东风风神S30,609,东风乘用车,0.00 - 0.00
227,比亚迪G5,512,比亚迪,7.59 - 10.29
228,瑞风A60,446,江淮汽车,0.00 - 0.00
229,伊兰特EV,420,北京现代,0.00 - 0.00
230,熊猫,411,吉利汽车,0.00 - 0.00
231,夏利N7,350,天津一汽,0.00 - 0.00
232,威志V2,303,天津一汽,0.00 - 0.00
233,艾瑞泽3,301,奇瑞汽车,0.00 - 0.00
234,荣威E50,244,上汽集团,0.00 - 0.00
235,东风风神E30,199,东风乘用车,0.00 - 0.00
236,奔奔MINI,196,长安汽车,0.00 - 0.00
237,绅宝D80,171,BEIJING汽车,0.00 - 0.00
238,长安CX20,170,长安汽车,0.00 - 0.00
239,纳5,148,东风裕隆,0.00 - 0.00
240,中华豚,116,华晨中华,0.00 - 0.00
241,英伦TX4,107,吉利汽车,0.00 - 0.00
242,绅宝D70,63,BEIJING汽车,0.00 - 0.00
243,奔腾B90,25,一汽奔腾,0.00 - 0.00
244,歌诗图,6,广汽本田,0.00 - 0.00
245,风迪思,6,东南三菱,0.00 - 0.00
246,启辰R30,5,东风启辰,0.00 - 0.00
247,绅宝CC,4,BEIJING汽车,0.00 - 0.00
248,世嘉,4,东风雪铁龙,0.00 - 0.00
249,晨风,4,东风启辰,24.28 - 26.18
250,乐驰,4,上汽通用五菱,0.00 - 0.00
251,凯越,3,上汽通用别克,8.39 - 9.99
252,荣威550,3,上汽集团,0.00 - 0.00
253,玛驰,2,东风日产,5.98 - 8.75
254,起亚K3S,2,东风悦达起亚,0.00 - 0.00
255,秀尔,1,东风悦达起亚,0.00 - 0.00
256,悦翔V5,1,长安汽车,0.00 - 0.00
