排名,车型,销量,厂商,售价(万元)
50,凯迪拉克XTS,65010,通用凯迪拉克,0.00 - 0.00
51,启辰D60,64872,东风启辰,6.98 - 9.88
52,KX CROSS,63682,东风悦达起亚,8.69 - 9.09
53,威驰,62998,一汽丰田,7.38 - 11.18
54,骐达TIIDA,59738,东风日产,9.99 - 13.59
55,昕锐,58849,上汽斯柯达,7.79 - 9.99
56,凯迪拉克ATS-L,57227,通用凯迪拉克,0.00 - 0.00
57,锋范,54496,广汽本田,0.00 - 0.00
58,YARiS L 致炫,54335,广汽丰田,7.78 - 10.38
59,阿特兹,48393,一汽马自达,17.58 - 24.78
60,比亚迪F3,47573,比亚迪,4.49 - 5.08
61,科鲁兹,46531,上汽通用雪佛兰,0.00 - 0.00
62,比亚迪e5,46213,比亚迪,22.07 - 23.07
63,蒙迪欧,45405,长安福特,19.28 - 27.98
64,江淮iEV,44954,江淮汽车,0.00 - 0.00
65,焕驰,43837,东风悦达起亚,6.49 - 6.89
66,瑞纳,42651,北京现代,4.99 - 7.39
67,速派,42234,上汽斯柯达,15.49 - 22.99
68,杰德,41714,东风本田,0.00 - 0.00
69,YARiS L 致享,41355,广汽丰田,7.98 - 10.58
70,绅宝D50,41229,BEIJING汽车,6.99 - 9.99
71,宝马1系,41211,华晨宝马,19.88 - 26.38
72,爱丽舍,39365,东风雪铁龙,8.38 - 10.28
73,荣威360,38891,上汽集团,0.00 - 0.00
74,蓝鸟,37751,东风日产,9.59 - 13.39
75,悦纳,37286,北京现代,0.00 - 9.68
76,逸动DT,37279,长安汽车,5.29 - 8.09
77,高尔夫·嘉旅,37057,一汽-大众,12.88 - 19.28
78,标致308,36869,东风标致,8.97 - 13.07
79,皇冠,36444,一汽丰田,25.08 - 37.48
80,传祺GA4,36266,广汽乘用车,7.38 - 11.58
81,朗行,35033,上汽大众,11.29 - 16.29
82,威驰FS,34831,一汽丰田,7.18 - 10.78
83,赛欧,34293,上汽通用雪佛兰,6.29 - 7.99
84,江铃E200L,33948,江铃集团新能源,5.38 - 6.38
85,奇瑞QQ,33198,奇瑞汽车,3.79 - 5.09
86,缤瑞,33084,吉利汽车,7.58 - 11.08
87,荣威i5,31727,上汽集团,6.89 - 11.59
88,帝豪新能源,31426,吉利新能源,13.58 - 15.98
89,睿骋CC,29735,长安汽车,0.00 - 0.00
90,路盛S1 EV160B,29731,华泰新能源,0.00 - 0.00
91,奇瑞eQ,27870,奇瑞新能源,15.99 - 17.19
92,标致408,27080,东风标致,11.77 - 16.97
93,宝骏E100,25888,上汽通用五菱,4.98 - 5.98
94,菲斯塔,24898,北京现代,11.98 - 15.48
95,博瑞GE,24803,吉利汽车,13.68 - 17.98
96,辉昂,24471,上汽大众,34.00 - 63.90
97,C4世嘉,24188,东风雪铁龙,0.00 - 0.00
98,逸动XT,22349,长安汽车,0.00 - 0.00
99,红旗H5,21378,一汽红旗,14.58 - 19.08
100,沃尔沃S60,19877,沃尔沃亚太,28.69 - 38.09
101,起亚K2,19604,东风悦达起亚,7.29 - 10.39
102,东风风神H30,19584,东风乘用车,0.00 - 0.00
103,北汽新能源EU,19577,北汽新能源,7.98 - 7.98
104,博瑞,19496,吉利汽车,13.68 - 17.98
105,凯绅,19337,东风悦达起亚,13.03 - 14.98
106,众泰E200,18865,众泰新能源,0.00 - 0.00
107,英菲尼迪Q50L,17811,东风英菲尼迪,26.48 - 38.98
108,哥瑞,17651,东风本田,0.00 - 0.00
109,竞瑞,17550,东风本田,0.00 - 0.00
110,一汽-大众CC,17432,一汽-大众,24.68 - 30.18
111,凯迪拉克CT6,17224,通用凯迪拉克,37.97 - 48.97
112,金刚,16960,吉利汽车,0.00 - 0.00
113,观致3,16668,观致汽车,9.89 - 15.39
114,传祺GA8,16449,广汽乘用车,15.68 - 22.68
115,北斗星,15872,昌河铃木,4.20 - 4.40
116,奔奔,15433,长安汽车,0.00 - 0.00
117,知豆D2,15336,知豆电动车,0.00 - 0.00
118,启悦,14845,长安铃木,7.89 - 10.99
119,悦翔V3,14092,长安汽车,4.39 - 5.29
120,捷豹XFL,14049,奇瑞捷豹路虎,37.58 - 57.88
121,沃尔沃S90,13909,沃尔沃亚太,37.29 - 50.59
122,标致301,13903,东风标致,8.47 - 10.77
123,名爵5,13803,上汽名爵,6.79 - 10.49
124,凯越,13395,上汽通用别克,8.39 - 9.99
125,中华H330,13314,华晨中华,0.00 - 0.00
126,艾瑞泽GX,13288,奇瑞汽车,7.59 - 11.39
127,传祺GA6,12975,广汽乘用车,10.88 - 16.88
128,远景X1,11911,吉利汽车,3.99 - 5.79
129,沃兰多,11807,上汽通用雪佛兰,11.49 - 15.99
130,名爵3,11345,上汽名爵,0.00 - 0.00
131,捷豹XEL,11061,奇瑞捷豹路虎,28.98 - 38.06
132,路盛E80,10881,华泰汽车,0.00 - 0.00
133,K5凯酷,10825,东风悦达起亚,16.18 - 20.58
134,江铃E100B,10551,江铃集团新能源,0.00 - 0.00
135,桑塔纳·浩纳,10542,上汽大众,0.00 - 0.00
136,昕动,10468,上汽斯柯达,7.79 - 10.99
137,海马爱尚,10139,一汽海马,0.00 - 0.00
138,红旗H7,10065,一汽红旗,25.28 - 31.78
139,奇瑞E3,9674,奇瑞汽车,0.00 - 0.00
140,思铂睿,9658,东风本田,17.99 - 26.79
141,领克03,9258,领克,11.38 - 24.88
142,奔腾B30,9193,一汽奔腾,8.68 - 8.68
143,骊威,8854,东风日产,0.00 - 0.00
144,宝马2系旅行车,8494,华晨宝马,0.00 - 0.00
145,金牛座,8293,长安福特,22.89 - 28.89
146,东风风神E70,8197,东风乘用车,13.58 - 15.98
147,INSPIRE,8085,东风本田,18.28 - 24.98
148,中华H230,8078,华晨中华,0.00 - 0.00
149,朗动,8051,北京现代,11.58 - 12.78
150,阳光,7622,东风日产,0.00 - 0.00
151,风云2,7414,奇瑞汽车,0.00 - 0.00
152,众泰Z360,7327,众泰汽车,0.00 - 0.00
153,雨燕,7307,长安铃木,0.00 - 0.00
154,荣威i6新能源,7243,上汽集团,14.78 - 20.18
155,晶锐,7224,上汽斯柯达,0.00 - 0.00
156,锐行,6940,上汽名爵,0.00 - 0.00
157,云100,6501,众泰新能源,0.00 - 0.00
158,赛拉图,6495,东风悦达起亚,0.00 - 0.00
159,海马M3,6405,海马汽车,0.00 - 0.00
160,绅宝D70,6329,BEIJING汽车,0.00 - 0.00
161,逸动新能源,6225,长安汽车,12.99 - 13.99
162,宝骏630,6170,上汽通用五菱,0.00 - 0.00
163,欧力威,5953,长安汽车,0.00 - 0.00
164,雪铁龙C5,5566,东风雪铁龙,16.99 - 21.59
165,轩逸·纯电,5520,东风日产,23.80 - 25.40
166,宝马5系新能源,5266,华晨宝马,49.99 - 53.69
167,奔奔EV,4924,长安汽车,4.98 - 8.18
168,芝麻,4842,众泰新能源,0.00 - 0.00
169,奔腾B50,4692,一汽奔腾,12.68 - 15.28
170,福瑞迪,4611,东风悦达起亚,7.88 - 10.28
171,福美来,4419,一汽海马,6.88 - 9.28
172,江淮iEV6E,4371,江淮汽车,5.95 - 7.55
173,长城C30,4246,长城汽车,0.00 - 0.00
174,名爵6新能源,4202,上汽名爵,14.58 - 17.58
175,景逸S50,4127,东风风行,4.89 - 15.18
176,东南A5翼舞,4108,东南汽车,4.99 - 7.89
177,东风风神A60,4007,东风乘用车,6.97 - 15.47
178,雪铁龙C6,3925,东风雪铁龙,18.99 - 27.59
179,中华H220,3600,华晨中华,0.00 - 0.00
180,悦翔,3598,长安汽车,4.99 - 6.79
181,风行S50EV,3532,东风风行,13.99 - 24.07
182,起亚K5新能源,3527,东风悦达起亚,22.28 - 23.98
183,欧拉iQ,3515,长城新能源,11.48 - 15.03
184,荣威950,3248,上汽集团,0.00 - 0.00
185,东风风神L60,3221,东风乘用车,0.00 - 0.00
186,中华H3,3097,华晨中华,0.00 - 0.00
187,和悦A30,2986,江淮汽车,0.00 - 0.00
188,艾瑞泽5e,2913,奇瑞新能源,15.98 - 15.98
189,力帆X60,2895,力帆汽车,0.00 - 0.00
190,速锐,2876,比亚迪,0.00 - 0.00
191,VELITE 5,2688,上汽通用别克,0.00 - 0.00
192,众泰Z700,2580,众泰汽车,0.00 - 0.00
193,奔驰A级,2555,北京奔驰,21.18 - 29.98
194,悦翔V7,2326,长安汽车,0.00 - 0.00
195,传祺GA3,2292,广汽乘用车,0.00 - 0.00
196,中华H530,2201,华晨中华,8.58 - 13.98
197,奔奔MINI,2190,长安汽车,0.00 - 0.00
198,BEIJING-U7,2082,BEIJING汽车,8.79 - 12.29
199,腾势,1974,腾势汽车,29.88 - 32.88
200,江淮iEVA50,1936,江淮汽车,13.95 - 14.55
201,奔腾B70,1846,一汽奔腾,0.00 - 0.00
202,路盛S1 iEV360,1738,华泰新能源,0.00 - 0.00
203,电咖·EV10,1735,电咖汽车,0.00 - 0.00
204,长城C30新能源,1730,长城汽车,0.00 - 0.00
205,众泰Z500新能源,1723,众泰新能源,11.39 - 12.59
206,V5菱致,1578,东南汽车,0.00 - 0.00
207,乐风RV,1488,上汽通用雪佛兰,7.49 - 9.99
208,帕萨特新能源,1477,上汽大众,24.39 - 25.39
209,西玛,1406,东风日产,23.48 - 26.78
210,骏派A50,1398,天津一汽,0.00 - 0.00
211,江铃E160,1358,江铃集团新能源,0.00 - 0.00
212,奇瑞eQ1,1355,奇瑞新能源,5.98 - 7.88
213,萨瓦纳,1289,福田汽车,0.00 - 0.00
214,V3菱悦,1238,东南汽车,0.00 - 0.00
215,全球鹰K12,1203,康迪电动汽车集团,0.00 - 0.00
216,力帆820EV,1185,力帆汽车,0.00 - 0.00
217,荣威350,1148,上汽集团,0.00 - 0.00
218,威志V2,1080,天津一汽,0.00 - 0.00
219,路盛E70,999,华泰汽车,0.00 - 0.00
220,长安CX20,965,长安汽车,0.00 - 0.00
221,海马M6,957,海马汽车,0.00 - 0.00
222,索纳塔插电混动,931,北京现代,22.28 - 25.68
223,力帆330EV,842,力帆汽车,0.00 - 0.00
224,雪铁龙C4L,839,东风雪铁龙,10.69 - 14.19
225,比亚迪F0,793,比亚迪,3.79 - 4.79
226,华骐300E,777,东风悦达起亚,0.00 - 0.00
227,绅宝D20,683,BEIJING汽车,0.00 - 0.00
228,DS 5,630,DS汽车,0.00 - 0.00
229,众泰Z100,610,众泰汽车,0.00 - 0.00
230,全球鹰K17,600,康迪电动汽车集团,0.00 - 0.00
231,东风风神S30,585,东风乘用车,0.00 - 0.00
232,LITE,565,北汽新能源,11.08 - 12.68
233,睿骋,495,长安汽车,0.00 - 0.00
234,DS 4S,402,DS汽车,0.00 - 0.00
235,索纳塔九,393,北京现代,0.00 - 0.00
236,伊兰特EV,379,北京现代,0.00 - 0.00
237,帝豪PHEV,362,吉利汽车,0.00 - 0.00
238,艾瑞泽7,355,奇瑞汽车,0.00 - 0.00
239,菲翔,354,广汽菲克菲亚特,0.00 - 0.00
240,东风风神A30,319,东风乘用车,5.97 - 8.57
241,江南TT,299,众泰汽车,0.00 - 0.00
242,悦翔V5,285,长安汽车,0.00 - 0.00
243,东风A9,257,东风乘用车,0.00 - 0.00
244,传祺GA3S PHEV,256,广汽埃安,16.48 - 17.48
245,奇瑞E5,240,奇瑞汽车,0.00 - 0.00
246,骏派A70,229,天津一汽,0.00 - 0.00
247,海马E3,208,海马汽车,0.00 - 0.00
248,瑞风A60,181,江淮汽车,0.00 - 0.00
249,奔腾B90,152,一汽奔腾,0.00 - 0.00
250,凯翼C3,151,凯翼汽车,0.00 - 0.00
251,纳5,119,东风裕隆,0.00 - 0.00
252,锐3,109,东风裕隆,0.00 - 0.00
253,天语 SX4,75,长安铃木,0.00 - 0.00
254,威志V5,40,天津一汽,0.00 - 0.00
255,致悦,27,广汽菲克菲亚特,0.00 - 0.00
256,标致308s,26,东风标致,0.00 - 0.00
257,标致508,20,东风标致,15.97 - 22.57
258,奥拓,19,长安铃木,4.18 - 6.19
259,夏利N5,2,天津一汽,0.00 - 0.00
260,景逸,2,东风风行,0.00 - 0.00
261,起亚K4,1,东风悦达起亚,12.88 - 18.88
262,启辰R50,1,东风启辰,0.00 - 0.00
263,荣威e550,1,上汽集团,0.00 - 0.00
264,荣威E50,1,上汽集团,0.00 - 0.00
265,宝骏610,1,上汽通用五菱,0.00 - 0.00
266,尼欧Ⅱ,1,长安汽车,3.99 - 10.08
267,翼神,0,东南三菱,0.00 - 0.00
268,传祺GA5,0,广汽乘用车,0.00 - 0.00
269,启辰D50,0,东风启辰,0.00 - 0.00
270,比亚迪G5,0,比亚迪,7.59 - 10.29
271,东风风神E30,0,东风乘用车,0.00 - 0.00
