排名,车型,销量,厂商,售价(万元)
137,奇瑞E5,16138,奇瑞汽车,0.00 - 0.00
138,景程,16000,上汽通用雪佛兰,0.00 - 0.00
139,皇冠,14881,一汽丰田,25.08 - 37.48
140,启辰R30,14208,东风启辰,0.00 - 0.00
141,路盛E70,14145,华泰汽车,0.00 - 0.00
142,比亚迪G6,14116,比亚迪,0.00 - 0.00
143,名爵7,13886,上汽名爵,0.00 - 0.00
144,中华H230,13649,华晨中华,0.00 - 0.00
145,羚羊,13547,长安铃木,0.00 - 0.00
146,比亚迪G5,12687,比亚迪,7.59 - 10.29
147,致胜,12543,长安福特,0.00 - 0.00
148,威志,12441,天津一汽,0.00 - 0.00
149,力帆520,12037,力帆汽车,0.00 - 0.00
150,和悦A30,11265,江淮汽车,0.00 - 0.00
151,思铭,11014,东风本田,0.00 - 0.00
152,奇瑞QQ,10546,奇瑞汽车,3.79 - 5.09
153,中华H220,10413,华晨中华,0.00 - 0.00
154,东风风神A30,10037,东风乘用车,5.97 - 8.57
155,秀尔,9009,东风悦达起亚,0.00 - 0.00
156,睿骋,8989,长安汽车,0.00 - 0.00
157,中华H530,8939,华晨中华,8.58 - 13.98
158,旗云2,8807,奇瑞汽车,0.00 - 0.00
159,力帆720,8573,力帆汽车,0.00 - 0.00
160,思锐,7865,比亚迪,0.00 - 0.00
161,名爵5,7686,上汽名爵,6.79 - 10.49
162,睿翼,7114,一汽马自达,0.00 - 0.00
163,马自达3星骋,7054,长安马自达,0.00 - 0.00
164,力帆320,6973,力帆汽车,0.00 - 0.00
165,纳5,6937,东风裕隆,0.00 - 0.00
166,欧朗,6933,一汽欧朗,0.00 - 0.00
167,玛驰,6926,东风日产,5.98 - 8.75
168,观致3,6517,观致汽车,9.89 - 15.39
169,普锐斯,6136,一汽丰田,0.00 - 0.00
170,DS 5,5882,DS汽车,0.00 - 0.00
171,思铂睿,5783,东风本田,17.99 - 26.79
172,翼神,5283,东南三菱,0.00 - 0.00
173,艾瑞泽3,5074,奇瑞汽车,0.00 - 0.00
174,荣威750,5037,上汽集团,0.00 - 0.00
175,锐行,5010,上汽名爵,0.00 - 0.00
176,力帆530,4867,力帆汽车,0.00 - 0.00
177,吉利GC7,4559,吉利汽车,0.00 - 0.00
178,理念S1,4547,广汽理念,0.00 - 0.00
179,沃尔沃S80L,4385,长安沃尔沃,0.00 - 0.00
180,丘比特,4370,海马汽车,0.00 - 0.00
181,传祺GA5,4124,广汽乘用车,0.00 - 0.00
182,悦悦,4119,江淮汽车,0.00 - 0.00
183,海马王子,4102,一汽海马,0.00 - 0.00
184,奔腾B90,3951,一汽奔腾,0.00 - 0.00
185,绅宝D70,3827,BEIJING汽车,0.00 - 0.00
186,众泰Z500新能源,3753,众泰新能源,11.39 - 12.59
187,福睿斯,3710,长安福特,8.08 - 11.68
188,V6菱仕,3707,东南汽车,0.00 - 0.00
189,蓝瑟,3481,东南三菱,0.00 - 0.00
190,锐欧,3275,东风悦达起亚,0.00 - 0.00
191,吉利EC8,3186,吉利汽车,0.00 - 0.00
192,中华骏捷,3128,华晨中华,0.00 - 0.00
193,比亚迪G3,2794,比亚迪,0.00 - 0.00
194,英伦TX4,2788,吉利汽车,0.00 - 0.00
195,红旗H7,2708,一汽红旗,25.28 - 31.78
196,英菲尼迪Q50L,2441,东风英菲尼迪,26.48 - 38.98
197,荣威950,2365,上汽集团,0.00 - 0.00
198,云100,2311,众泰新能源,0.00 - 0.00
199,威志V2,1729,天津一汽,0.00 - 0.00
200,长城C20R,1717,长城汽车,0.00 - 0.00
201,荣威e550,1455,上汽集团,0.00 - 0.00
202,马自达2,998,长安马自达,0.00 - 0.00
203,奔奔,862,长安汽车,0.00 - 0.00
204,中华骏捷FRV,800,华晨中华,0.00 - 0.00
205,启悦,794,长安铃木,7.89 - 10.99
206,风迪思,782,东南三菱,0.00 - 0.00
207,吉利SC3,772,吉利汽车,0.00 - 0.00
208,晨风,498,东风启辰,24.28 - 26.18
209,派喜,453,昌河铃木,0.00 - 0.00
210,路宝,400,哈飞汽车,0.00 - 0.00
211,赛马,293,哈飞汽车,0.00 - 0.00
212,E美,199,广汽吉奥,0.00 - 0.00
213,东方之子,195,奇瑞汽车,0.00 - 0.00
214,荣威E50,185,上汽集团,0.00 - 0.00
215,华泰B11,104,华泰汽车,0.00 - 0.00
216,长安CX30,100,长安汽车,0.00 - 0.00
217,三菱戈蓝,93,东南三菱,0.00 - 0.00
218,瑞麒G6,58,奇瑞瑞麒,0.00 - 0.00
219,凌渡,29,上汽大众,14.29 - 19.69
220,瑞麒G5,18,奇瑞瑞麒,0.00 - 0.00
221,传祺GA6,10,广汽乘用车,10.88 - 16.88
222,林荫大道,7,上汽通用别克,0.00 - 0.00
223,雪铁龙C2,2,东风雪铁龙,0.00 - 0.00
