排名,车型,销量,厂商,售价(万元)
76,圣达菲,97522,华泰汽车,6.98 - 16.18
77,威驰,96205,一汽丰田,7.38 - 11.18
78,凯迪拉克XT5,94529,通用凯迪拉克,32.97 - 47.27
79,北汽幻速S3,94382,北汽幻速,5.38 - 6.98
80,凌派,93051,广汽本田,9.98 - 16.98
81,五菱之光,92696,上汽通用五菱,3.23 - 3.66
82,逸动,92573,长安汽车,7.29 - 10.39
83,长安欧尚CX70,91852,长安汽车,5.99 - 10.99
84,翼虎,91526,长安福特,16.98 - 24.98
85,宝马X1,91298,华晨宝马,27.88 - 33.98
86,指南者,86980,广汽菲克Jeep,13.98 - 22.98
87,欧诺,86490,长安汽车,0.00 - 0.00
88,冠道,86455,广汽本田,22.00 - 33.28
89,奥迪Q3,84956,一汽-大众奥迪,27.18 - 36.18
90,欧蓝德,84708,广汽三菱,15.98 - 22.58
91,奥迪A3,83898,一汽-大众奥迪,19.32 - 26.85
92,瑞虎3,83114,奇瑞汽车,5.99 - 7.99
93,猎豹CS10,81149,猎豹汽车,7.98 - 11.98
94,科鲁兹,81012,上汽通用雪佛兰,0.00 - 0.00
95,锋范,80439,广汽本田,0.00 - 0.00
96,菱智,79177,东风风行,5.99 - 9.99
97,骐达TIIDA,78598,东风日产,9.99 - 13.59
98,北汽新能源EC,77645,北汽新能源,5.58 - 5.58
99,自由光,77182,广汽菲克Jeep,17.98 - 31.98
100,长安CS55,76185,长安汽车,8.29 - 13.39
101,凯美瑞,74329,广汽丰田,17.98 - 27.98
102,途昂,74168,上汽大众,29.99 - 45.99
103,众泰T600,73651,众泰汽车,7.98 - 13.78
104,马自达CX-4,73116,一汽马自达,14.88 - 21.58
105,北汽幻速H3,72637,北汽幻速,0.00 - 0.00
106,奔腾X40,71499,一汽奔腾,6.68 - 9.78
107,五菱荣光,71426,上汽通用五菱,3.68 - 5.38
108,宝骏310W,70624,上汽通用五菱,4.28 - 7.28
109,海马S5,70210,海马汽车,6.98 - 10.98
110,宋,66610,比亚迪,6.98 - 9.38
111,名爵ZS,66061,上汽名爵,7.88 - 11.28
112,蓝鸟,65128,东风日产,9.59 - 13.39
113,悦纳,65072,北京现代,0.00 - 9.68
114,荣威i6,63770,上汽集团,8.98 - 13.98
115,昕锐,63608,上汽斯柯达,7.79 - 9.99
116,君威,63455,上汽通用别克,17.28 - 25.98
117,瑞虎7,62773,奇瑞汽车,7.99 - 14.98
118,C-TREK蔚领,62135,一汽-大众,11.39 - 15.89
119,森雅R7,61902,一汽吉林,6.69 - 10.69
120,长安CS15,61650,长安汽车,5.59 - 8.09
121,众泰T700,58961,众泰汽车,10.68 - 15.58
122,景逸X5,58770,东风风行,6.99 - 12.98
123,悦动,58244,北京现代,8.49 - 11.59
124,阿特兹,56888,一汽马自达,17.58 - 24.78
125,普拉多,55302,一汽丰田,49.48 - 50.48
126,开瑞K60,54587,开瑞汽车,4.99 - 6.69
127,YARiS L 致炫,54528,广汽丰田,7.78 - 10.38
128,探界者,54470,上汽通用雪佛兰,16.99 - 24.59
129,风光330,54153,东风小康,3.69 - 5.19
130,朗行,54108,上汽大众,11.29 - 16.29
131,欧尚,53128,长安汽车,5.89 - 8.49
132,WEY VV7,52769,长城汽车,16.98 - 19.28
133,启辰T70,52640,东风启辰,8.98 - 12.78
134,标致308,52429,东风标致,8.97 - 13.07
135,标致408,52353,东风标致,11.77 - 16.97
136,起亚K2,52309,东风悦达起亚,7.29 - 10.39
137,瑞风S3,51808,江淮汽车,6.79 - 8.79
138,荣威360,51404,上汽集团,0.00 - 0.00
139,标致4008,49862,东风标致,16.97 - 24.37
140,马自达CX-5,49555,长安马自达,17.98 - 24.58
141,小海狮X30,49433,华晨鑫源,3.39 - 4.68
142,爱丽舍,48588,东风雪铁龙,8.38 - 10.28
143,景逸X3,48412,东风风行,6.69 - 8.69
144,途安,48181,上汽大众,15.18 - 19.48
145,科雷傲,46461,东风雷诺,0.00 - 0.00
146,凯迪拉克XTS,46261,通用凯迪拉克,0.00 - 0.00
147,劲客,45969,东风日产,9.98 - 13.88
148,启辰T90,45522,东风启辰,11.88 - 15.48
149,昂科拉,45216,上汽通用别克,12.59 - 15.59
150,柯迪亚克,44960,上汽斯柯达,17.79 - 24.79
151,长安之星3,43685,长安汽车,2.99 - 3.99
152,悦翔V7,43360,长安汽车,0.00 - 0.00
153,发现神行,42840,奇瑞捷豹路虎,0.00 - 0.00
154,博瑞,42758,吉利汽车,13.68 - 17.98
155,速派,42547,上汽斯柯达,15.49 - 22.99
156,杰德,41657,东风本田,0.00 - 0.00
157,瑞虎5,41608,奇瑞汽车,8.88 - 12.38
158,瑞纳,40930,北京现代,4.99 - 7.39
159,斯威X7,40916,华晨鑫源,0.00 - 0.00
160,长安欧尚A800,40435,长安汽车,6.59 - 7.89
161,东南DX7,40414,东南汽车,8.99 - 13.99
162,瑞风M3,40187,江淮汽车,5.98 - 9.48
163,本田UR-V,39889,东风本田,24.68 - 32.98
164,绅宝X35,39776,BEIJING汽车,0.00 - 0.00
165,北京现代ix25,39095,北京现代,10.58 - 13.68
166,东风风神AX7,38885,东风乘用车,8.98 - 14.39
167,沃尔沃XC60,38882,沃尔沃亚太,36.29 - 47.09
168,自由侠,38739,广汽菲克Jeep,12.98 - 19.08
169,哈弗H7,38193,长城汽车,14.20 - 18.00
170,皇冠,37142,一汽丰田,25.08 - 37.48
171,艾力绅,36791,东风本田,24.98 - 32.88
172,知豆D2,36660,知豆电动车,0.00 - 0.00
173,奥德赛,35639,广汽本田,22.98 - 37.68
174,比速M3,35573,比速汽车,0.00 - 0.00
175,哈弗M6,35473,长城汽车,6.60 - 9.29
176,轩朗,35284,力帆汽车,6.98 - 10.68
177,YARiS L 致享,35160,广汽丰田,7.98 - 10.58
178,猎豹CS9,35109,猎豹汽车,7.68 - 12.98
179,金刚,34973,吉利汽车,0.00 - 0.00
180,宋新能源,34763,比亚迪,0.00 - 0.00
181,野马T70,34548,野马汽车,0.00 - 0.00
182,北京现代ix35,34361,北京现代,11.99 - 16.19
183,WEY VV5,33658,长城汽车,12.58 - 14.78
184,名爵GS,33414,上汽名爵,9.88 - 17.88
185,KX CROSS,31895,东风悦达起亚,8.69 - 9.09
186,北汽威旺M20,31669,北汽昌河,3.68 - 4.18
187,宝马1系,31669,华晨宝马,19.88 - 26.38
188,智跑,31626,东风悦达起亚,11.99 - 14.89
189,威驰FS,31607,一汽丰田,7.18 - 10.78
190,奇瑞QQ,31337,奇瑞汽车,3.79 - 5.09
191,翼搏,31213,长安福特,0.00 - 0.00
192,风行SX6,30889,东风风行,5.99 - 9.49
193,远景X3,30870,吉利汽车,4.99 - 6.89
194,东风小康K07II,30710,东风小康,0.00 - 0.00
195,北斗星,30670,昌河铃木,4.20 - 4.40
196,东风风神H30,30416,东风乘用车,0.00 - 0.00
197,宋MAX,30390,比亚迪,7.99 - 12.99
198,华晨金杯750,30042,华晨鑫源,5.38 - 7.33
199,开瑞K50,29710,开瑞汽车,3.99 - 6.88
200,劲炫ASX,29333,广汽三菱,9.98 - 13.98
201,北汽幻速H2,29285,北汽幻速,3.98 - 6.68
202,驭胜S350,29151,江铃汽车,12.18 - 20.18
203,标致301,29098,东风标致,8.47 - 10.77
204,嘉年华,29018,长安福特,0.00 - 0.00
205,北汽威旺M50F,28995,北汽昌河,0.00 - 0.00
206,阳光,28878,东风日产,0.00 - 0.00
207,K5凯酷,27840,东风悦达起亚,16.18 - 20.58
208,沃尔沃S60,27573,沃尔沃亚太,28.69 - 38.09
209,江淮iEV,27335,江淮汽车,0.00 - 0.00
210,北汽幻速S5,27296,北汽幻速,0.00 - 0.00
211,哥瑞,27182,东风本田,0.00 - 0.00
212,宝沃BX7,26966,宝沃汽车,16.98 - 30.28
213,绅宝X25,26854,BEIJING汽车,0.00 - 0.00
214,维特拉,26640,长安铃木,0.00 - 0.00
215,瑞风S5,26500,江淮汽车,8.95 - 13.95
216,竞瑞,26434,东风本田,0.00 - 0.00
217,凯迪拉克ATS-L,25796,通用凯迪拉克,0.00 - 0.00
218,科雷嘉,25727,东风雷诺,0.00 - 0.00
219,迈威,25697,力帆汽车,0.00 - 0.00
220,秦Pro,25624,比亚迪,7.98 - 11.59
221,金牛座,25347,长安福特,22.89 - 28.89
222,楼兰,25083,东风日产,23.88 - 37.58
223,传祺GA6,25032,广汽乘用车,10.88 - 16.88
224,昕动,24988,上汽斯柯达,7.79 - 10.99
225,比速T5,24929,比速汽车,0.00 - 0.00
226,凯翼X3,24919,凯翼汽车,6.39 - 7.59
227,大迈X5,24884,众泰汽车,0.00 - 0.00
228,凌轩,24579,长安汽车,0.00 - 0.00
229,北汽昌河M50,24529,北汽昌河,0.00 - 0.00
230,远景X1,24450,吉利汽车,3.99 - 5.79
231,奔驰GLA,24209,北京奔驰,27.68 - 33.28
232,风云2,24066,奇瑞汽车,0.00 - 0.00
233,上汽大通MAXUS G10,24013,上汽大通,13.98 - 22.98
234,比亚迪S7,23710,比亚迪,9.99 - 13.99
235,比亚迪e5,23601,比亚迪,22.07 - 23.07
236,元,23514,比亚迪,0.00 - 0.00
237,众泰SR9,23442,众泰汽车,0.00 - 0.00
238,标致5008,23324,东风标致,18.77 - 27.37
239,北汽幻速S6,23246,北汽幻速,0.00 - 0.00
240,瑞风S2,22730,江淮汽车,5.78 - 7.68
241,雪铁龙C3-XR,22643,东风雪铁龙,9.48 - 11.89
242,绅宝D50,22642,BEIJING汽车,6.99 - 9.99
243,天逸 C5 AIRCROSS,22603,东风雪铁龙,14.97 - 23.87
244,众泰T300,22583,众泰汽车,0.00 - 0.00
245,奔奔,22567,长安汽车,0.00 - 0.00
246,风光370,22460,东风小康,5.99 - 7.09
247,赛欧,22252,上汽通用雪佛兰,6.29 - 7.99
248,一汽-大众CC,21961,一汽-大众,24.68 - 30.18
249,大迈X7,21462,众泰汽车,0.00 - 0.00
250,帝豪新能源,21421,吉利新能源,13.58 - 15.98
251,中华H330,21386,华晨中华,0.00 - 0.00
252,瑞风M4,20655,江淮汽车,9.98 - 15.98
253,捷豹XFL,20645,奇瑞捷豹路虎,37.58 - 57.88
254,英菲尼迪Q50L,20618,东风英菲尼迪,26.48 - 38.98
255,北京BJ40,20283,北京越野,15.98 - 26.99
256,汉腾X7,20241,汉腾汽车,7.88 - 15.68
257,阁瑞斯,20159,华晨雷诺,8.88 - 27.78
258,中华H530,19776,华晨中华,8.58 - 13.98
259,长安之星9,19475,长安汽车,4.78 - 5.48
260,起亚KX5,19311,东风悦达起亚,15.48 - 18.18
261,揽胜极光,19075,奇瑞捷豹路虎,35.58 - 50.58
262,海马M3,19055,海马汽车,0.00 - 0.00
263,北京BJ20,19025,北京越野,0.00 - 0.00
264,海马骑士,18797,海马汽车,0.00 - 0.00
265,哈弗H1,18785,长城汽车,0.00 - 0.00
266,桑塔纳·浩纳,18695,上汽大众,0.00 - 0.00
267,SWM斯威X7,18571,SWM斯威汽车,6.39 - 10.59
268,奇瑞eQ,18554,奇瑞新能源,15.99 - 17.19
269,传祺GS3,18241,广汽乘用车,7.68 - 11.38
270,启悦,18189,长安铃木,7.89 - 10.99
271,标致3008,17945,东风标致,13.97 - 14.97
272,启辰D60,17831,东风启辰,6.98 - 9.88
273,思铂睿,17827,东风本田,17.99 - 26.79
274,中华V3,17801,华晨中华,5.07 - 8.77
275,思铭,17613,东风本田,0.00 - 0.00
276,别克GL6,17500,上汽通用别克,13.99 - 16.99
277,宝沃BX5,17414,宝沃汽车,12.98 - 15.58
278,C4世嘉,17255,东风雪铁龙,0.00 - 0.00
279,众泰Z360,17071,众泰汽车,0.00 - 0.00
280,高尔夫·嘉旅,16921,一汽-大众,12.88 - 19.28
281,创酷,16899,上汽通用雪佛兰,9.99 - 13.99
282,众泰E200,16751,众泰新能源,0.00 - 0.00
283,奔腾B30,16664,一汽奔腾,8.68 - 8.68
284,哈弗H5,16389,长城汽车,10.78 - 13.68
285,长安CS95,16243,长安汽车,16.59 - 21.39
286,众泰SR7,15838,众泰汽车,0.00 - 0.00
287,宝马2系旅行车,15768,华晨宝马,0.00 - 0.00
288,北汽威旺S50,15761,北汽昌河,0.00 - 0.00
289,悦翔V3,15415,长安汽车,4.39 - 5.29
290,路盛E80,15278,华泰汽车,0.00 - 0.00
291,唐新能源,14592,比亚迪,19.78 - 31.48
292,荣威RX3,14585,上汽集团,6.98 - 10.43
293,瑞风S7,14541,江淮汽车,10.98 - 13.98
294,东风风神AX3,14039,东风乘用车,6.39 - 8.19
295,骏派D60,14021,天津一汽,0.00 - 0.00
296,哈弗H9,13855,长城汽车,20.98 - 27.28
297,昌河Q35,13653,北汽昌河,0.00 - 0.00
298,雨燕,13652,长安铃木,0.00 - 0.00
299,辉昂,13554,上汽大众,34.00 - 63.90
300,东风风神AX5,13514,东风乘用车,8.59 - 10.99
301,讴歌CDX,13475,广汽讴歌,22.98 - 34.98
302,力帆X60,13474,力帆汽车,0.00 - 0.00
303,晶锐,13416,上汽斯柯达,0.00 - 0.00
304,速锐,13358,比亚迪,0.00 - 0.00
305,阅朗,13327,上汽通用别克,13.19 - 14.69
306,东风风神AX4,13299,东风乘用车,7.59 - 9.39
307,Yeti,13296,上汽斯柯达,0.00 - 0.00
308,风光S560,13209,东风小康,6.59 - 9.69
309,荣威350,13058,上汽集团,0.00 - 0.00
310,锐行,13055,上汽名爵,0.00 - 0.00
311,东风小康C37,12953,东风小康,5.18 - 6.18
312,北汽昌河M70,12710,北汽昌河,0.00 - 0.00
313,伽途ix5,12531,福田汽车,4.19 - 5.89
314,景逸S50,12485,东风风行,4.89 - 15.18
315,启辰R50,12361,东风启辰,0.00 - 0.00
316,奔驰V级,12357,福建奔驰,47.18 - 65.18
317,胜达,12300,北京现代,20.28 - 27.28
318,中华H230,12134,华晨中华,0.00 - 0.00
319,长城C30,12033,长城汽车,0.00 - 0.00
320,索纳塔九,11857,北京现代,0.00 - 0.00
321,凯迪拉克CT6,11816,通用凯迪拉克,37.97 - 48.97
322,福美来,11731,一汽海马,6.88 - 9.28
323,观致5,11726,观致汽车,13.88 - 16.38
324,比速T3,11636,比速汽车,7.49 - 8.99
325,起亚K4,11633,东风悦达起亚,12.88 - 18.88
326,奔腾B50,11569,一汽奔腾,12.68 - 15.28
327,宝骏E100,11446,上汽通用五菱,4.98 - 5.98
328,奇瑞E3,11308,奇瑞汽车,0.00 - 0.00
329,启辰M50V,11178,东风启辰,0.00 - 0.00
330,福瑞迪,11178,东风悦达起亚,7.88 - 10.28
331,路盛S1 EV160B,11076,华泰新能源,0.00 - 0.00
332,标致2008,11001,东风标致,10.99 - 14.99
333,撼路者,10955,江铃福特,27.58 - 37.48
334,比亚迪F0,10767,比亚迪,3.79 - 4.79
335,远景S1,10765,吉利汽车,0.00 - 0.00
336,焕驰,10612,东风悦达起亚,6.49 - 6.89
337,江铃E200L,10558,江铃集团新能源,5.38 - 6.38
338,北汽威旺306,10546,北汽昌河,3.18 - 4.68
339,英致727,10515,潍柴汽车,3.99 - 4.69
340,江铃E100B,10322,江铃集团新能源,0.00 - 0.00
341,奔腾X80,10266,一汽奔腾,0.00 - 0.00
342,云100,10249,众泰新能源,0.00 - 0.00
343,比亚迪e6,10215,比亚迪,0.00 - 0.00
344,名爵3,10159,上汽名爵,0.00 - 0.00
345,凯绅,9945,东风悦达起亚,13.03 - 14.98
346,全球鹰K12,9347,康迪电动汽车集团,0.00 - 0.00
347,绅宝D20,9283,BEIJING汽车,0.00 - 0.00
348,优6 SUV,8954,东风裕隆,0.00 - 0.00
349,日产NV200,8879,郑州日产,0.00 - 0.00
350,绅宝X55,8823,BEIJING汽车,7.68 - 11.98
351,奥拓,8763,长安铃木,4.18 - 6.19
352,KX3傲跑,8751,东风悦达起亚,10.88 - 12.58
353,挑战者SUV,8720,曙光汽车,0.00 - 0.00
354,众泰Z700,8702,众泰汽车,0.00 - 0.00
355,福美来MPV,8682,一汽海马,7.98 - 12.89
356,科帕奇,8489,上汽通用雪佛兰,17.99 - 20.99
357,雪铁龙C5,8435,东风雪铁龙,16.99 - 21.59
358,骁途,8409,长安铃木,0.00 - 0.00
359,景逸X6,8256,东风风行,8.49 - 10.99
360,福瑞达,8237,北汽昌河,0.00 - 0.00
361,奔奔EV,8124,长安汽车,4.98 - 8.18
362,威霆,8034,福建奔驰,28.98 - 34.18
363,东风风神A60,7749,东风乘用车,6.97 - 15.47
364,蒙派克E,7702,福田商用车,7.46 - 10.85
365,哈弗H8,7698,长城汽车,18.38 - 25.68
366,海马M6,7466,海马汽车,0.00 - 0.00
367,俊风,7441,郑州日产,3.98 - 4.55
368,传祺GA3,7413,广汽乘用车,0.00 - 0.00
369,传祺GS7,7383,广汽乘用车,0.00 - 0.00
370,名爵5,7294,上汽名爵,6.79 - 10.49
371,赛拉图,7254,东风悦达起亚,0.00 - 0.00
372,英菲尼迪QX50,7148,东风英菲尼迪,33.38 - 46.98
373,猎豹Q6,7082,猎豹汽车,11.99 - 16.98
374,风行S500,7050,东风风行,5.99 - 7.09
375,启腾M70,6666,福汽新龙马,3.39 - 4.59
376,力帆X50,6625,力帆汽车,0.00 - 0.00
377,北京BJ80,6569,北京越野,29.80 - 39.80
378,凯翼V3,6530,凯翼汽车,0.00 - 0.00
379,圣达菲00,6352,华泰汽车,0.00 - 0.00
380,智尚S30,6286,绵阳金杯,0.00 - 0.00
381,北汽幻速S7,6133,北汽幻速,0.00 - 0.00
382,骊威,6039,东风日产,0.00 - 0.00
383,雪铁龙C6,5947,东风雪铁龙,18.99 - 27.59
384,优优2代,5933,开瑞汽车,3.40 - 4.30
385,凯翼X5,5777,凯翼汽车,7.89 - 10.49
386,北汽昌河Q25,5660,北汽昌河,0.00 - 0.00
387,锋驭,5643,长安铃木,0.00 - 0.00
388,锐志,5603,一汽丰田,0.00 - 0.00
389,夏利N5,5598,天津一汽,0.00 - 0.00
390,风景V3,5592,福田商用车,3.28 - 3.48
391,芝麻,5571,众泰新能源,0.00 - 0.00
392,U5 SUV,5556,东风裕隆,0.00 - 0.00
393,起亚KX7,5548,东风悦达起亚,17.98 - 27.68
394,睿骋CC,5440,长安汽车,0.00 - 0.00
395,雪铁龙C4L,5351,东风雪铁龙,10.69 - 14.19
396,众泰Z500新能源,5310,众泰新能源,11.39 - 12.59
397,欧力威,5258,长安汽车,0.00 - 0.00
398,瑞风M5,5063,江淮汽车,13.95 - 16.65
399,五菱征程,5050,上汽通用五菱,0.00 - 0.00
400,上汽MAXUS D90,5005,上汽大通,15.67 - 24.90
401,英致737,4979,潍柴汽车,4.98 - 8.78
402,中华H220,4970,华晨中华,0.00 - 0.00
403,东风风度MX5,4931,东风风度,10.35 - 13.55
404,英致G3,4926,潍柴汽车,5.69 - 8.08
405,腾势,4713,腾势汽车,29.88 - 32.88
406,传祺GA8,4700,广汽乘用车,15.68 - 22.68
407,红旗H7,4665,一汽红旗,25.28 - 31.78
408,丰顺,4592,力帆汽车,3.28 - 4.94
409,中华骏捷,4487,华晨中华,0.00 - 0.00
410,东风风度MX6,4394,东风风度,0.00 - 0.00
411,宝骏630,4375,上汽通用五菱,0.00 - 0.00
412,海马爱尚,4284,一汽海马,0.00 - 0.00
413,全球鹰K17,4122,康迪电动汽车集团,0.00 - 0.00
414,华颂7,4091,华晨华颂,0.00 - 0.00
415,金杯F50,3960,华晨雷诺,6.25 - 10.89
416,奇瑞E5,3920,奇瑞汽车,0.00 - 0.00
417,艾瑞泽7,3816,奇瑞汽车,0.00 - 0.00
418,帅客,3771,郑州日产,0.00 - 0.00
419,江南TT,3686,众泰汽车,0.00 - 0.00
420,启辰D50,3667,东风启辰,0.00 - 0.00
421,五十铃MU-X,3577,江西五十铃,17.88 - 26.88
422,V5菱致,3516,东南汽车,0.00 - 0.00
423,荣威950,3513,上汽集团,0.00 - 0.00
424,骏派A70,3467,天津一汽,0.00 - 0.00
425,乐风RV,3409,上汽通用雪佛兰,7.49 - 9.99
426,帕杰罗·劲畅,3347,广汽三菱,20.88 - 30.88
427,观致3,3233,观致汽车,9.89 - 15.39
428,凯翼C3R,3220,凯翼汽车,0.00 - 0.00
429,力帆720,3158,力帆汽车,0.00 - 0.00
430,英致G5,3127,潍柴汽车,5.98 - 8.58
431,DS 6,3117,DS汽车,0.00 - 0.00
432,启腾EX80,2972,福汽新龙马,0.00 - 6.08
433,江铃E160,2852,江铃集团新能源,0.00 - 0.00
434,和悦,2850,江淮汽车,0.00 - 0.00
435,V3菱悦,2720,东南汽车,0.00 - 0.00
436,中华H3,2678,华晨中华,0.00 - 0.00
437,和悦A30,2608,江淮汽车,0.00 - 0.00
438,比亚迪G6,2588,比亚迪,0.00 - 0.00
439,东风风神E70,2561,东风乘用车,13.58 - 15.98
440,锐3,2557,东风裕隆,0.00 - 0.00
441,花冠,2530,一汽丰田,0.00 - 0.00
442,凯翼C3,2457,凯翼汽车,0.00 - 0.00
443,荣威e550,2455,上汽集团,0.00 - 0.00
444,翼神,2390,东南三菱,0.00 - 0.00
445,理念S1,2388,广汽理念,0.00 - 0.00
446,中华V6,2341,华晨中华,8.79 - 14.19
447,东风风神L60,2336,东风乘用车,0.00 - 0.00
448,力帆620,2244,力帆汽车,0.00 - 0.00
449,长安之星,2018,长安汽车,0.00 - 0.00
450,力帆320,2000,力帆汽车,0.00 - 0.00
451,奔腾B70,1976,一汽奔腾,0.00 - 0.00
452,威志V5,1904,天津一汽,0.00 - 0.00
453,东风风神A30,1903,东风乘用车,5.97 - 8.57
454,东风小康C36,1891,东风小康,4.98 - 5.28
455,睿骋,1864,长安汽车,0.00 - 0.00
456,萨瓦纳,1815,福田汽车,0.00 - 0.00
457,DS 5,1795,DS汽车,0.00 - 0.00
458,传祺GE3,1762,广汽埃安,15.48 - 18.08
459,北汽幻速H6,1734,北汽幻速,5.98 - 7.53
460,伽途im8,1710,福田汽车,7.19 - 7.99
461,传祺GS5,1695,广汽乘用车,10.98 - 16.98
462,菲翔,1625,广汽菲克菲亚特,0.00 - 0.00
463,揽福,1619,福迪汽车,11.38 - 16.38
464,东风A9,1534,东风乘用车,0.00 - 0.00
465,VELITE 5,1499,上汽通用别克,0.00 - 0.00
466,天语 SX4,1433,长安铃木,0.00 - 0.00
467,逸致,1424,广汽丰田,14.98 - 18.98
468,众泰Z100,1423,众泰汽车,0.00 - 0.00
469,传祺GS5 Super,1373,广汽乘用车,0.00 - 0.00
470,力帆X80,1370,力帆汽车,0.00 - 0.00
471,全球鹰K11,1354,康迪电动汽车集团,15.28 - 18.18
472,捷豹XEL,1328,奇瑞捷豹路虎,28.98 - 38.06
473,乐途,1289,力帆汽车,3.58 - 5.98
474,中华V5,1272,华晨中华,8.98 - 14.58
475,标致308s,1268,东风标致,0.00 - 0.00
476,DS 4S,1176,DS汽车,0.00 - 0.00
477,全球鹰K10,1147,康迪电动汽车集团,15.08 - 15.08
478,名爵6,1115,上汽名爵,9.38 - 14.28
479,大7 MPV,1076,东风裕隆,0.00 - 0.00
480,西玛,1044,东风日产,23.48 - 26.78
481,勇士,1023,北京汽车制造厂,9.98 - 16.17
482,众泰V10,898,众泰汽车,3.78 - 5.08
483,传祺GA5,869,广汽乘用车,0.00 - 0.00
484,帕拉丁,859,郑州日产,0.00 - 0.00
485,金杯S70,799,绵阳金杯,0.00 - 0.00
486,传祺GA3S PHEV,794,广汽埃安,16.48 - 17.48
487,帝豪PHEV,769,吉利汽车,0.00 - 0.00
488,标致508,764,东风标致,15.97 - 22.57
489,吉利EC8,657,吉利汽车,0.00 - 0.00
490,绅宝X65,653,BEIJING汽车,0.00 - 0.00
491,致悦,651,广汽菲克菲亚特,0.00 - 0.00
