排名,车型,销量,厂商,售价(万元)
116,瑞麒M1,52474,奇瑞瑞麒,0.00 - 0.00
117,小海狮X30,52293,华晨鑫源,3.39 - 4.68
118,奔奔MINI,52002,长安汽车,0.00 - 0.00
119,思域,51869,东风本田,11.99 - 16.99
120,奥拓,51818,长安铃木,4.18 - 6.19
121,伊兰特,50019,北京现代,9.98 - 14.18
122,力帆X60,50010,力帆汽车,0.00 - 0.00
123,哈弗H2,49351,长城汽车,7.59 - 9.59
124,海马M3,49313,海马汽车,0.00 - 0.00
125,雷凌,49112,广汽丰田,11.38 - 15.28
126,奇瑞QQ3,48194,奇瑞汽车,0.00 - 0.00
127,马自达CX-5,48085,长安马自达,17.98 - 24.58
128,一汽-大众CC,47892,一汽-大众,24.68 - 30.18
129,菲翔,47651,广汽菲克菲亚特,0.00 - 0.00
130,阿特兹,47518,一汽马自达,17.58 - 24.78
131,中华H330,47258,华晨中华,0.00 - 0.00
132,宝马X1,46719,华晨宝马,27.88 - 33.98
133,欧力威,46002,长安汽车,0.00 - 0.00
134,哈弗H5,45945,长城汽车,10.78 - 13.68
135,锋范,45393,广汽本田,0.00 - 0.00
136,标致2008,44977,东风标致,10.99 - 14.99
137,创酷,43682,上汽通用雪佛兰,9.99 - 13.99
138,乐驰,43448,上汽通用五菱,0.00 - 0.00
139,锋驭,42926,长安铃木,0.00 - 0.00
140,绅宝D50,42622,BEIJING汽车,6.99 - 9.99
141,长安CX20,42493,长安汽车,0.00 - 0.00
142,众泰Z360,41232,众泰汽车,0.00 - 0.00
143,锐志,40782,一汽丰田,0.00 - 0.00
144,狮跑,40474,东风悦达起亚,0.00 - 0.00
145,凯迪拉克XTS,39922,通用凯迪拉克,0.00 - 0.00
146,启辰D50,39468,东风启辰,0.00 - 0.00
147,马自达3 昂克赛拉,38988,长安马自达,11.59 - 18.99
148,比亚迪F0,38179,比亚迪,3.79 - 4.79
149,宝骏630,37222,上汽通用五菱,0.00 - 0.00
150,传祺GA3,37065,广汽乘用车,0.00 - 0.00
151,长城C50,36729,长城汽车,0.00 - 0.00
152,海马S5,36470,海马汽车,6.98 - 10.98
153,中华V5,36077,华晨中华,8.98 - 14.58
154,奔驰C级,35468,北京奔驰,30.78 - 47.48
155,雨燕,35068,长安铃木,0.00 - 0.00
156,途安,34984,上汽大众,15.18 - 19.48
157,奥德赛,34839,广汽本田,22.98 - 37.68
158,优6 SUV,34631,东风裕隆,0.00 - 0.00
159,风云2,34293,奇瑞汽车,0.00 - 0.00
160,雪铁龙C5,33872,东风雪铁龙,16.99 - 21.59
161,远景,33758,吉利汽车,4.99 - 7.39
162,V3菱悦,33367,东南汽车,0.00 - 0.00
163,科帕奇,32525,上汽通用雪佛兰,17.99 - 20.99
164,奥迪A3,32034,一汽-大众奥迪,19.32 - 26.85
165,利亚纳,31816,昌河铃木,0.00 - 0.00
166,熊猫,30974,吉利汽车,0.00 - 0.00
167,爱唯欧,29912,上汽通用雪佛兰,0.00 - 0.00
168,智尚S30,29350,绵阳金杯,0.00 - 0.00
169,奔腾B70,29287,一汽奔腾,0.00 - 0.00
170,和悦,28435,江淮汽车,0.00 - 0.00
171,速派,28151,上汽斯柯达,15.49 - 22.99
172,名爵3,28047,上汽名爵,0.00 - 0.00
173,驭胜S350,27099,江铃汽车,12.18 - 20.18
174,帅客,26737,郑州日产,0.00 - 0.00
175,起亚K4,26700,东风悦达起亚,12.88 - 18.88
176,莲花L3,26502,莲花汽车,0.00 - 0.00
177,海景,26281,吉利汽车,0.00 - 0.00
178,东风风神S30,25590,东风乘用车,0.00 - 0.00
179,海马骑士,25578,海马汽车,0.00 - 0.00
180,莲花L5,25456,莲花汽车,0.00 - 0.00
181,东风小康C37,25175,东风小康,5.18 - 6.18
182,北京现代ix25,24721,北京现代,10.58 - 13.68
183,标致508,24679,东风标致,15.97 - 22.57
184,森雅M80,24468,一汽吉林,0.00 - 0.00
185,北汽威旺205,23229,北汽昌河,0.00 - 0.00
186,东风风神A60,23192,东风乘用车,6.97 - 15.47
187,艾瑞泽7,22620,奇瑞汽车,0.00 - 0.00
188,缤智,22545,广汽本田,12.78 - 17.68
189,歌诗图,22325,广汽本田,0.00 - 0.00
190,福瑞达,21878,北汽昌河,0.00 - 0.00
191,天语 SX4,21115,长安铃木,0.00 - 0.00
192,起亚K3S,20735,东风悦达起亚,0.00 - 0.00
193,致悦,20439,广汽菲克菲亚特,0.00 - 0.00
194,悦翔V7,20339,长安汽车,0.00 - 0.00
195,昂科威,19683,上汽通用别克,18.99 - 27.99
196,力帆620,19538,力帆汽车,0.00 - 0.00
197,众泰Z100,19502,众泰汽车,0.00 - 0.00
198,晶锐,19465,上汽斯柯达,0.00 - 0.00
199,名爵6,18810,上汽名爵,9.38 - 14.28
200,中华骏捷FSV,18736,华晨中华,0.00 - 0.00
201,日产NV200,18474,郑州日产,0.00 - 0.00
202,昕动,18222,上汽斯柯达,7.79 - 10.99
203,自由舰,18219,吉利汽车,0.00 - 0.00
204,荣威W5,18081,上汽集团,0.00 - 0.00
205,荣威550,18048,上汽集团,0.00 - 0.00
206,宝利格,17686,华泰汽车,11.58 - 11.58
207,赛拉图,17615,东风悦达起亚,0.00 - 0.00
208,V5菱致,17306,东南汽车,0.00 - 0.00
209,逸致,16896,广汽丰田,14.98 - 18.98
210,Yeti,16292,上汽斯柯达,0.00 - 0.00
211,奇瑞E5,16138,奇瑞汽车,0.00 - 0.00
212,景程,16000,上汽通用雪佛兰,0.00 - 0.00
213,阁瑞斯,15041,华晨雷诺,8.88 - 27.78
214,皇冠,14881,一汽丰田,25.08 - 37.48
215,秦Pro,14747,比亚迪,7.98 - 11.59
216,启辰R30,14208,东风启辰,0.00 - 0.00
217,路盛E70,14145,华泰汽车,0.00 - 0.00
218,比亚迪G6,14116,比亚迪,0.00 - 0.00
219,名爵7,13886,上汽名爵,0.00 - 0.00
220,黑金刚,13807,猎豹汽车,0.00 - 0.00
221,中华H230,13649,华晨中华,0.00 - 0.00
222,优优,13614,开瑞汽车,3.45 - 4.64
223,羚羊,13547,长安铃木,0.00 - 0.00
224,哈弗H1,13049,长城汽车,0.00 - 0.00
225,比亚迪G5,12687,比亚迪,7.59 - 10.29
226,普拉多,12637,一汽丰田,49.48 - 50.48
227,致胜,12543,长安福特,0.00 - 0.00
228,威志,12441,天津一汽,0.00 - 0.00
229,力帆520,12037,力帆汽车,0.00 - 0.00
230,和悦A30,11265,江淮汽车,0.00 - 0.00
231,思铭,11014,东风本田,0.00 - 0.00
232,奇瑞QQ,10546,奇瑞汽车,3.79 - 5.09
233,中华H220,10413,华晨中华,0.00 - 0.00
234,东风风神A30,10037,东风乘用车,5.97 - 8.57
235,大7 SUV,9572,东风裕隆,0.00 - 0.00
236,星朗,9356,广汽吉奥,0.00 - 0.00
237,秀尔,9009,东风悦达起亚,0.00 - 0.00
238,睿骋,8989,长安汽车,0.00 - 0.00
239,中华H530,8939,华晨中华,8.58 - 13.98
240,旗云2,8807,奇瑞汽车,0.00 - 0.00
241,力帆720,8573,力帆汽车,0.00 - 0.00
242,启腾M70,8534,福汽新龙马,3.39 - 4.59
243,东风风神AX7,8127,东风乘用车,8.98 - 14.39
244,思锐,7865,比亚迪,0.00 - 0.00
245,北京BJ40,7842,北京越野,15.98 - 26.99
246,名爵5,7686,上汽名爵,6.79 - 10.49
247,北汽昌河M50,7637,北汽昌河,0.00 - 0.00
248,艾力绅,7634,东风本田,24.98 - 32.88
249,睿翼,7114,一汽马自达,0.00 - 0.00
250,马自达3星骋,7054,长安马自达,0.00 - 0.00
251,比亚迪e6,7018,比亚迪,0.00 - 0.00
252,力帆320,6973,力帆汽车,0.00 - 0.00
253,纳5,6937,东风裕隆,0.00 - 0.00
254,欧朗,6933,一汽欧朗,0.00 - 0.00
255,玛驰,6926,东风日产,5.98 - 8.75
256,威霆,6649,福建奔驰,28.98 - 34.18
257,比亚迪S7,6549,比亚迪,9.99 - 13.99
258,观致3,6517,观致汽车,9.89 - 15.39
259,蒙派克E,6462,福田商用车,7.46 - 10.85
260,比亚迪M6,6356,比亚迪,10.39 - 15.39
261,普锐斯,6136,一汽丰田,0.00 - 0.00
262,DS 5,5882,DS汽车,0.00 - 0.00
263,思铂睿,5783,东风本田,17.99 - 26.79
264,众泰T200,5732,众泰汽车,0.00 - 0.00
265,帕杰罗·劲畅,5454,广汽三菱,20.88 - 30.88
266,翼神,5283,东南三菱,0.00 - 0.00
267,哈弗H9,5102,长城汽车,20.98 - 27.28
268,艾瑞泽3,5074,奇瑞汽车,0.00 - 0.00
269,荣威750,5037,上汽集团,0.00 - 0.00
270,锐行,5010,上汽名爵,0.00 - 0.00
271,传祺GS5 Super,5001,广汽乘用车,0.00 - 0.00
272,力帆530,4867,力帆汽车,0.00 - 0.00
273,吉利GC7,4559,吉利汽车,0.00 - 0.00
274,理念S1,4547,广汽理念,0.00 - 0.00
275,沃尔沃S80L,4385,长安沃尔沃,0.00 - 0.00
276,丘比特,4370,海马汽车,0.00 - 0.00
277,传祺GA5,4124,广汽乘用车,0.00 - 0.00
278,悦悦,4119,江淮汽车,0.00 - 0.00
279,海马王子,4102,一汽海马,0.00 - 0.00
280,骏派D60,4041,天津一汽,0.00 - 0.00
281,奔腾B90,3951,一汽奔腾,0.00 - 0.00
282,星旺,3928,广汽吉奥,2.59 - 2.98
283,福仕达腾达,3861,一汽海马,0.00 - 0.00
284,绅宝D70,3827,BEIJING汽车,0.00 - 0.00
285,唯雅诺,3790,福建奔驰,0.00 - 0.00
286,众泰Z500新能源,3753,众泰新能源,11.39 - 12.59
287,DS 6,3744,DS汽车,0.00 - 0.00
288,福睿斯,3710,长安福特,8.08 - 11.68
289,V6菱仕,3707,东南汽车,0.00 - 0.00
290,马自达8,3577,一汽马自达,0.00 - 0.00
291,蓝瑟,3481,东南三菱,0.00 - 0.00
292,上汽大通MAXUS G10,3380,上汽大通,13.98 - 22.98
293,旗胜V3,3350,曙光汽车,10.18 - 11.38
294,帕拉丁,3341,郑州日产,0.00 - 0.00
295,锐欧,3275,东风悦达起亚,0.00 - 0.00
296,马自达CX-7,3218,一汽马自达,0.00 - 0.00
297,吉利EC8,3186,吉利汽车,0.00 - 0.00
298,中华骏捷,3128,华晨中华,0.00 - 0.00
299,俊风,2992,郑州日产,3.98 - 4.55
300,旗胜F1,2960,曙光汽车,0.00 - 0.00
301,比亚迪G3,2794,比亚迪,0.00 - 0.00
302,英伦TX4,2788,吉利汽车,0.00 - 0.00
303,红旗H7,2708,一汽红旗,25.28 - 31.78
304,众泰V10,2627,众泰汽车,3.78 - 5.08
305,猎豹Q6,2474,猎豹汽车,11.99 - 16.98
306,英菲尼迪Q50L,2441,东风英菲尼迪,26.48 - 38.98
307,荣威950,2365,上汽集团,0.00 - 0.00
308,云100,2311,众泰新能源,0.00 - 0.00
309,中华尊驰,2231,华晨中华,10.88 - 25.28
310,普力马,2207,海马汽车,0.00 - 0.00
311,威志V2,1729,天津一汽,0.00 - 0.00
312,长城C20R,1717,长城汽车,0.00 - 0.00
313,上汽大通MAXUS V80,1685,上汽大通,10.28 - 24.56
314,圣达菲,1658,华泰汽车,6.98 - 16.18
315,荣威e550,1455,上汽集团,0.00 - 0.00
316,猎豹6481,1313,猎豹汽车,0.00 - 0.00
317,挑战者SUV,1306,曙光汽车,0.00 - 0.00
318,雪铁龙C3-XR,1246,东风雪铁龙,9.48 - 11.89
319,希旺,1175,东南汽车,0.00 - 0.00
320,吉利SX7,1070,吉利汽车,0.00 - 0.00
321,勇士,1049,北京汽车制造厂,9.98 - 16.17
322,奥轩GX5,1044,广汽吉奥,0.00 - 0.00
323,大7 MPV,1031,东风裕隆,0.00 - 0.00
324,浪迪,1022,昌河铃木,0.00 - 0.00
325,五菱征程,1009,上汽通用五菱,0.00 - 0.00
326,马自达2,998,长安马自达,0.00 - 0.00
327,奔奔,862,长安汽车,0.00 - 0.00
328,中华骏捷FRV,800,华晨中华,0.00 - 0.00
329,启悦,794,长安铃木,7.89 - 10.99
330,风迪思,782,东南三菱,0.00 - 0.00
331,吉利SC3,772,吉利汽车,0.00 - 0.00
332,迷迪,745,福田汽车,0.00 - 0.00
333,金杯S50,688,华晨雷诺,0.00 - 0.00
334,中意V5,659,哈飞汽车,3.87 - 4.37
335,麦柯斯,603,长安福特,0.00 - 0.00
336,优胜2代,560,开瑞汽车,0.00 - 0.00
337,本田XR-V,526,东风本田,12.79 - 17.59
338,奥丁,499,郑州日产,0.00 - 0.00
339,晨风,498,东风启辰,24.28 - 26.18
340,派喜,453,昌河铃木,0.00 - 0.00
341,凌特,445,福建奔驰,37.60 - 49.30
342,民意,441,哈飞汽车,2.89 - 2.89
343,君阁,417,东南三菱,0.00 - 0.00
344,路宝,400,哈飞汽车,0.00 - 0.00
345,威麟X5,391,奇瑞威麟,0.00 - 0.00
346,众泰M300,382,众泰汽车,0.00 - 0.00
347,风尚,319,陆风汽车,0.00 - 0.00
348,赛马,293,哈飞汽车,0.00 - 0.00
349,猎豹CS6,291,猎豹汽车,0.00 - 0.00
350,北京BW007,281,北京汽车制造厂,0.00 - 0.00
351,长城V80,266,长城汽车,0.00 - 0.00
352,哈飞小霸王,251,哈飞汽车,3.28 - 3.78
353,楼兰,208,东风日产,23.88 - 37.58
354,E美,199,广汽吉奥,0.00 - 0.00
355,东方之子,195,奇瑞汽车,0.00 - 0.00
356,荣威E50,185,上汽集团,0.00 - 0.00
357,御轩,184,郑州日产,0.00 - 0.00
358,广汽吉奥GX6,184,广汽吉奥,0.00 - 0.00
359,威麟V5,128,奇瑞威麟,0.00 - 0.00
360,华泰B11,104,华泰汽车,0.00 - 0.00
361,长安CX30,100,长安汽车,0.00 - 0.00
362,三菱戈蓝,93,东南三菱,0.00 - 0.00
363,陆霸,91,北京汽车制造厂,0.00 - 0.00
364,瑞麒G6,58,奇瑞瑞麒,0.00 - 0.00
365,风景V3,57,福田商用车,3.28 - 3.48
366,永源五星,50,浙江永源,0.00 - 0.00
367,MASTER CEO,30,东风裕隆,0.00 - 0.00
368,凌渡,29,上汽大众,14.29 - 19.69
369,飞腾C5,29,猎豹汽车,0.00 - 0.00
370,瑞麒G5,18,奇瑞瑞麒,0.00 - 0.00
371,传祺GA6,10,广汽乘用车,10.88 - 16.88
372,林荫大道,7,上汽通用别克,0.00 - 0.00
373,雪铁龙C2,2,东风雪铁龙,0.00 - 0.00
