排名,车型,销量,厂商,售价(万元)
39,奥迪A4L,121804,一汽-大众奥迪,30.58 - 39.68
40,明锐,120246,上汽斯柯达,9.99 - 16.14
41,雅阁,119911,广汽本田,17.98 - 25.98
42,RAV4荣放,117800,一汽丰田,17.48 - 25.88
43,奇瑞QQ3,116932,奇瑞汽车,0.00 - 0.00
44,瑞麒M1,114506,奇瑞瑞麒,0.00 - 0.00
45,阳光,112963,东风日产,0.00 - 0.00
46,荣威350,110337,上汽集团,0.00 - 0.00
47,菱智,110112,东风风行,5.99 - 9.99
48,天籁,106220,东风日产,17.98 - 26.98
49,欧诺,106061,长安汽车,0.00 - 0.00
50,索纳塔八,104670,北京现代,0.00 - 0.00
51,奥迪Q5,102121,一汽-大众奥迪,0.00 - 0.00
52,高尔夫,101802,一汽-大众,12.98 - 18.02
53,世嘉,101550,东风雪铁龙,0.00 - 0.00
54,夏利,101071,天津一汽,0.00 - 0.00
55,迈锐宝,100141,上汽通用雪佛兰,16.49 - 18.99
56,比亚迪L3,99450,比亚迪,0.00 - 0.00
57,东风小康K07II,99124,东风小康,0.00 - 0.00
58,翼虎,95891,长安福特,16.98 - 24.98
59,锋范,95312,广汽本田,0.00 - 0.00
60,汉兰达,95216,广汽丰田,23.98 - 32.58
61,阿特兹,93392,一汽马自达,17.58 - 24.78
62,比亚迪S6,93168,比亚迪,0.00 - 0.00
63,海马骑士,91906,海马汽车,0.00 - 0.00
64,凌派,91593,广汽本田,9.98 - 16.98
65,逸动,90778,长安汽车,7.29 - 10.39
66,君越,89279,上汽通用别克,21.98 - 28.98
67,智跑,88285,东风悦达起亚,11.99 - 14.89
68,君威,86050,上汽通用别克,17.28 - 25.98
69,北汽威旺306,85275,北汽昌河,3.18 - 4.68
70,长安之星,84482,长安汽车,0.00 - 0.00
71,比亚迪F3,83175,比亚迪,4.49 - 5.08
72,标致308,81634,东风标致,8.97 - 13.07
73,和悦,78267,江淮汽车,0.00 - 0.00
74,长安CS35,75643,长安汽车,6.39 - 8.79
75,胜达,74437,北京现代,20.28 - 27.28
76,中华V5,73372,华晨中华,8.98 - 14.58
77,北斗星,71735,昌河铃木,4.20 - 4.40
78,别克GL8,70191,上汽通用别克,23.29 - 52.99
79,景逸,70077,东风风行,0.00 - 0.00
80,思域,68942,东风本田,11.99 - 16.99
81,骊威,68629,东风日产,0.00 - 0.00
82,宝骏630,68200,上汽通用五菱,0.00 - 0.00
83,长城C50,65611,长城汽车,0.00 - 0.00
84,传祺GS5,65010,广汽乘用车,10.98 - 16.98
85,锐志,64553,一汽丰田,0.00 - 0.00
86,奔腾B50,63469,一汽奔腾,12.68 - 15.28
87,哈弗H5,61879,长城汽车,10.78 - 13.68
88,昂科拉,61563,上汽通用别克,12.59 - 15.59
89,朗行,59814,上汽大众,11.29 - 16.29
90,翼搏,59680,长安福特,0.00 - 0.00
91,众泰Z360,58323,众泰汽车,0.00 - 0.00
92,奥拓,57814,长安铃木,4.18 - 6.19
93,雪铁龙C4L,57185,东风雪铁龙,10.69 - 14.19
94,吉利GX7,56524,吉利汽车,0.00 - 0.00
95,K5凯酷,56377,东风悦达起亚,16.18 - 20.58
96,江南TT,55847,众泰汽车,0.00 - 0.00
97,风云2,55558,奇瑞汽车,0.00 - 0.00
98,标致408,55283,东风标致,11.77 - 16.97
99,菲翔,55108,广汽菲克菲亚特,0.00 - 0.00
100,瑞风,54153,江淮汽车,9.99 - 16.38
101,启辰R50,53694,东风启辰,0.00 - 0.00
102,比亚迪F0,52565,比亚迪,3.79 - 4.79
103,V3菱悦,52439,东南汽车,0.00 - 0.00
104,标致3008,52318,东风标致,13.97 - 14.97
105,丰顺,51843,力帆汽车,3.28 - 4.94
106,启辰D50,51731,东风启辰,0.00 - 0.00
107,奔奔MINI,51463,长安汽车,0.00 - 0.00
108,中华H230,51134,华晨中华,0.00 - 0.00
109,嘉年华,49083,长安福特,0.00 - 0.00
110,奇瑞E5,48180,奇瑞汽车,0.00 - 0.00
111,名爵3,47821,上汽名爵,0.00 - 0.00
112,歌诗图,47064,广汽本田,0.00 - 0.00
113,海景,46951,吉利汽车,0.00 - 0.00
114,金刚,46586,吉利汽车,0.00 - 0.00
115,狮跑,44952,东风悦达起亚,0.00 - 0.00
116,森雅M80,43373,一汽吉林,0.00 - 0.00
117,马自达3星骋,43336,长安马自达,0.00 - 0.00
118,海马M3,43186,海马汽车,0.00 - 0.00
119,奔腾X80,41491,一汽奔腾,0.00 - 0.00
120,一汽-大众CC,41161,一汽-大众,24.68 - 30.18
121,奔驰GLK级,40972,北京奔驰,0.00 - 0.00
122,力帆620,40944,力帆汽车,0.00 - 0.00
123,飞度,40749,广汽本田,7.38 - 10.88
124,奔驰E级,39624,北京奔驰,42.98 - 64.28
125,雪铁龙C5,39021,东风雪铁龙,16.99 - 21.59
126,奥迪Q3,38945,一汽-大众奥迪,27.18 - 36.18
127,福瑞迪,38004,东风悦达起亚,7.88 - 10.28
128,自由舰,37852,吉利汽车,0.00 - 0.00
129,远景,37824,吉利汽车,4.99 - 7.39
130,科帕奇,37601,上汽通用雪佛兰,17.99 - 20.99
131,小海狮X30,36919,华晨鑫源,3.39 - 4.68
132,奔驰C级,36707,北京奔驰,30.78 - 47.48
133,东风小康C37,36584,东风小康,5.18 - 6.18
134,劲炫ASX,36053,广汽三菱,9.98 - 13.98
135,昕锐,36052,上汽斯柯达,7.79 - 9.99
136,蒙迪欧,35747,长安福特,19.28 - 27.98
137,莲花L3,35525,莲花汽车,0.00 - 0.00
138,爱唯欧,35509,上汽通用雪佛兰,0.00 - 0.00
139,途安,35310,上汽大众,15.18 - 19.48
140,力帆X60,35303,力帆汽车,0.00 - 0.00
141,熊猫,35079,吉利汽车,0.00 - 0.00
142,北汽威旺205,34521,北汽昌河,0.00 - 0.00
143,伊兰特,34354,北京现代,9.98 - 14.18
144,致胜,34293,长安福特,0.00 - 0.00
145,吉利GC7,34215,吉利汽车,0.00 - 0.00
146,V5菱致,33692,东南汽车,0.00 - 0.00
147,晶锐,33554,上汽斯柯达,0.00 - 0.00
148,众泰5008,33267,众泰汽车,0.00 - 0.00
149,天语 SX4,33244,长安铃木,0.00 - 0.00
150,长安CX20,32973,长安汽车,0.00 - 0.00
151,福美来,32685,一汽海马,6.88 - 9.28
152,帅客,31432,郑州日产,0.00 - 0.00
153,中华骏捷FSV,30980,华晨中华,0.00 - 0.00
154,奇瑞E3,30921,奇瑞汽车,0.00 - 0.00
155,雨燕,30533,长安铃木,0.00 - 0.00
156,力帆320,29240,力帆汽车,0.00 - 0.00
157,东风风神A60,28657,东风乘用车,6.97 - 15.47
158,威驰,28616,一汽丰田,7.38 - 11.18
159,莲花L5,28446,莲花汽车,0.00 - 0.00
160,杰德,27436,东风本田,0.00 - 0.00
161,奥德赛,27277,广汽本田,22.98 - 37.68
162,东风风神S30,27134,东风乘用车,0.00 - 0.00
163,爱丽舍,27012,东风雪铁龙,8.38 - 10.28
164,标致508,26641,东风标致,15.97 - 22.57
165,比亚迪G6,25556,比亚迪,0.00 - 0.00
166,威志,25495,天津一汽,0.00 - 0.00
167,赛拉图,24720,东风悦达起亚,0.00 - 0.00
168,中华H330,24690,华晨中华,0.00 - 0.00
169,羚羊,24290,长安铃木,0.00 - 0.00
170,荣威550,24019,上汽集团,0.00 - 0.00
171,皇冠,23315,一汽丰田,25.08 - 37.48
172,马自达CX-5,22549,长安马自达,17.98 - 24.58
173,旗云2,22539,奇瑞汽车,0.00 - 0.00
174,宝马X1,22362,华晨宝马,27.88 - 33.98
175,欧力威,22181,长安汽车,0.00 - 0.00
176,睿翼,21850,一汽马自达,0.00 - 0.00
177,日产NV200,21777,郑州日产,0.00 - 0.00
178,逸致,21038,广汽丰田,14.98 - 18.98
179,丘比特,20542,海马汽车,0.00 - 0.00
180,优优,20350,开瑞汽车,3.45 - 4.64
181,普拉多,20217,一汽丰田,49.48 - 50.48
182,大7 SUV,20217,东风裕隆,0.00 - 0.00
183,凯迪拉克XTS,19999,通用凯迪拉克,0.00 - 0.00
184,名爵6,19423,上汽名爵,9.38 - 14.28
185,阁瑞斯,18573,华晨雷诺,8.88 - 27.78
186,景程,18290,上汽通用雪佛兰,0.00 - 0.00
187,福仕达腾达,18242,一汽海马,0.00 - 0.00
188,中华H530,17494,华晨中华,8.58 - 13.98
189,荣威W5,17388,上汽集团,0.00 - 0.00
190,五菱荣光,17364,上汽通用五菱,3.68 - 5.38
191,名图,16762,北京现代,13.38 - 16.98
192,北汽威旺M20,15369,北汽昌河,3.68 - 4.18
193,奇骏,15327,东风日产,18.88 - 27.33
194,驭胜S350,15095,江铃汽车,12.18 - 20.18
195,思铭,15087,东风本田,0.00 - 0.00
196,悦悦,14629,江淮汽车,0.00 - 0.00
197,猎豹6481,14065,猎豹汽车,0.00 - 0.00
198,比亚迪G3,14043,比亚迪,0.00 - 0.00
199,理念S1,13913,广汽理念,0.00 - 0.00
200,翼神,13558,东南三菱,0.00 - 0.00
201,东风风神H30,13372,东风乘用车,0.00 - 0.00
202,艾力绅,12510,东风本田,24.98 - 32.88
203,吉利SC3,12240,吉利汽车,0.00 - 0.00
204,普力马,12034,海马汽车,0.00 - 0.00
205,传祺GA3,11800,广汽乘用车,0.00 - 0.00
206,福瑞达,11383,北汽昌河,0.00 - 0.00
207,思锐,11132,比亚迪,0.00 - 0.00
208,旗胜F1,10701,曙光汽车,0.00 - 0.00
209,艾瑞泽7,10498,奇瑞汽车,0.00 - 0.00
210,V6菱仕,10422,东南汽车,0.00 - 0.00
211,吉利SX7,10370,吉利汽车,0.00 - 0.00
212,吉利EC8,10281,吉利汽车,0.00 - 0.00
213,绅宝D70,10032,BEIJING汽车,0.00 - 0.00
214,秀尔,10004,东风悦达起亚,0.00 - 0.00
215,雪铁龙C2,9997,东风雪铁龙,0.00 - 0.00
216,星旺,9796,广汽吉奥,2.59 - 2.98
217,宝利格,9665,华泰汽车,11.58 - 11.58
218,长城C20R,9601,长城汽车,0.00 - 0.00
219,名爵5,9527,上汽名爵,6.79 - 10.49
220,纳5,9466,东风裕隆,0.00 - 0.00
221,利亚纳,9190,昌河铃木,0.00 - 0.00
222,力帆520,8965,力帆汽车,0.00 - 0.00
223,黑金刚,8207,猎豹汽车,0.00 - 0.00
224,奔腾B90,8156,一汽奔腾,0.00 - 0.00
225,奔腾B70,8073,一汽奔腾,0.00 - 0.00
226,长城V80,7861,长城汽车,0.00 - 0.00
227,传祺GA5,7792,广汽乘用车,0.00 - 0.00
228,思铂睿,7462,东风本田,17.99 - 26.79
229,睿骋,7381,长安汽车,0.00 - 0.00
230,众泰V10,6634,众泰汽车,3.78 - 5.08
231,比亚迪M6,6521,比亚迪,10.39 - 15.39
232,海马王子,6508,一汽海马,0.00 - 0.00
233,蒙派克E,6424,福田商用车,7.46 - 10.85
234,中华骏捷FRV,6310,华晨中华,0.00 - 0.00
235,欧朗,6223,一汽欧朗,0.00 - 0.00
236,力帆720,6137,力帆汽车,0.00 - 0.00
237,威霆,5907,福建奔驰,28.98 - 34.18
238,马自达8,5889,一汽马自达,0.00 - 0.00
239,旗胜V3,5286,曙光汽车,10.18 - 11.38
240,荣威750,5277,上汽集团,0.00 - 0.00
241,俊风,5249,郑州日产,3.98 - 4.55
242,中意V5,5231,哈飞汽车,3.87 - 4.37
243,蓝瑟,4891,东南三菱,0.00 - 0.00
244,中华骏捷,4682,华晨中华,0.00 - 0.00
245,帕拉丁,4620,郑州日产,0.00 - 0.00
246,众泰Z100,4520,众泰汽车,0.00 - 0.00
247,名爵7,4484,上汽名爵,0.00 - 0.00
248,瑞虎5,4397,奇瑞汽车,8.88 - 12.38
249,锐欧,4194,东风悦达起亚,0.00 - 0.00
250,唯雅诺,4169,福建奔驰,0.00 - 0.00
251,中华H220,4108,华晨中华,0.00 - 0.00
252,Yeti,4090,上汽斯柯达,0.00 - 0.00
253,民意,3898,哈飞汽车,2.89 - 2.89
254,荣威950,3834,上汽集团,0.00 - 0.00
255,沃尔沃S80L,3735,长安沃尔沃,0.00 - 0.00
256,帕杰罗·劲畅,3355,广汽三菱,20.88 - 30.88
257,玛驰,2975,东风日产,5.98 - 8.75
258,红旗H7,2961,一汽红旗,25.28 - 31.78
259,威志V2,2826,天津一汽,0.00 - 0.00
260,YARiS L 致炫,2494,广汽丰田,7.78 - 10.38
261,哈飞小霸王,2486,哈飞汽车,3.28 - 3.78
262,星朗,2444,广汽吉奥,0.00 - 0.00
263,奥轩GX5,2321,广汽吉奥,0.00 - 0.00
264,骏意,2177,哈飞汽车,4.14 - 4.44
265,路盛E70,2114,华泰汽车,0.00 - 0.00
266,浪迪,1882,昌河铃木,0.00 - 0.00
267,挑战者SUV,1863,曙光汽车,0.00 - 0.00
268,勇士,1700,北京汽车制造厂,9.98 - 16.17
269,标致301,1629,东风标致,8.47 - 10.77
270,锋驭,1627,长安铃木,0.00 - 0.00
271,比亚迪e6,1544,比亚迪,0.00 - 0.00
272,,1470,, - 
273,迷迪,1445,福田汽车,0.00 - 0.00
274,马自达2,1354,长安马自达,0.00 - 0.00
275,麦柯斯,1298,长安福特,0.00 - 0.00
276,优胜2代,1290,开瑞汽车,0.00 - 0.00
277,大7 MPV,1248,东风裕隆,0.00 - 0.00
278,威麟V5,1181,奇瑞威麟,0.00 - 0.00
279,路宝,1162,哈飞汽车,0.00 - 0.00
280,凌特,1128,福建奔驰,37.60 - 49.30
281,派喜,1102,昌河铃木,0.00 - 0.00
282,北京BW007,1090,北京汽车制造厂,0.00 - 0.00
283,希旺,1076,东南汽车,0.00 - 0.00
284,东方之子,877,奇瑞汽车,0.00 - 0.00
285,君阁,862,东南三菱,0.00 - 0.00
286,御轩,822,郑州日产,0.00 - 0.00
287,中华尊驰,809,华晨中华,10.88 - 25.28
288,赛马,806,哈飞汽车,0.00 - 0.00
289,众泰M300,792,众泰汽车,0.00 - 0.00
290,奥丁,778,郑州日产,0.00 - 0.00
291,永源五星,629,浙江永源,0.00 - 0.00
292,瑞麒G6,541,奇瑞瑞麒,0.00 - 0.00
293,普锐斯,513,一汽丰田,0.00 - 0.00
294,瑞麒G5,513,奇瑞瑞麒,0.00 - 0.00
295,猎豹CS6,502,猎豹汽车,0.00 - 0.00
296,众泰T600,433,众泰汽车,7.98 - 13.78
297,威麟X5,433,奇瑞威麟,0.00 - 0.00
298,荣威E50,409,上汽集团,0.00 - 0.00
299,楼兰,381,东风日产,23.88 - 37.58
300,MASTER CEO,335,东风裕隆,0.00 - 0.00
301,陆霸,318,北京汽车制造厂,0.00 - 0.00
302,佳宝V80,308,一汽吉林,4.09 - 5.39
303,风尚,288,陆风汽车,0.00 - 0.00
304,三菱戈蓝,194,东南三菱,0.00 - 0.00
305,林荫大道,161,上汽通用别克,0.00 - 0.00
306,秦Pro,142,比亚迪,7.98 - 11.59
307,骑士S12,124,北京汽车制造厂,0.00 - 0.00
308,长安CX30,118,长安汽车,0.00 - 0.00
309,英伦TX4,79,吉利汽车,0.00 - 0.00
310,华泰B11,51,华泰汽车,0.00 - 0.00
311,金杯S50,8,华晨雷诺,0.00 - 0.00
312,威姿,1,天津一汽,0.00 - 0.00
