排名,车型,销量,厂商,售价(万元)
1,唐新能源,18169,比亚迪,19.78 - 31.48
2,众泰Z500新能源,16831,众泰新能源,11.39 - 12.59
3,云100,15467,众泰新能源,0.00 - 0.00
4,荣威e550,10509,上汽集团,0.00 - 0.00
5,比亚迪e6,8125,比亚迪,0.00 - 0.00
6,知豆D2,3777,知豆电动车,0.00 - 0.00
7,腾势,3050,腾势汽车,29.88 - 32.88
8,晨风,1127,东风启辰,24.28 - 26.18
9,芝麻,572,众泰新能源,0.00 - 0.00
10,荣威E50,412,上汽集团,0.00 - 0.00
11,普锐斯,408,一汽丰田,0.00 - 0.00
