排名,车型,销量,厂商,售价(万元)
143,力帆X60,13055,力帆汽车,0.00 - 0.00
144,北汽幻速H2,12602,北汽幻速,3.98 - 6.68
145,胜达,12300,北京现代,20.28 - 27.28
146,观致5,11726,观致汽车,13.88 - 16.38
147,标致2008,11001,东风标致,10.99 - 14.99
148,撼路者,10955,江铃福特,27.58 - 37.48
149,远景S1,10765,吉利汽车,0.00 - 0.00
150,远景X1,10752,吉利汽车,3.99 - 5.79
151,菱智,10676,东风风行,5.99 - 9.99
152,众泰T300,10490,众泰汽车,0.00 - 0.00
153,奔腾X80,10266,一汽奔腾,0.00 - 0.00
154,比速T3,9840,比速汽车,7.49 - 8.99
155,优6 SUV,8954,东风裕隆,0.00 - 0.00
156,绅宝X55,8823,BEIJING汽车,7.68 - 11.98
157,KX3傲跑,8751,东风悦达起亚,10.88 - 12.58
158,挑战者SUV,8720,曙光汽车,0.00 - 0.00
159,科帕奇,8489,上汽通用雪佛兰,17.99 - 20.99
160,骁途,8409,长安铃木,0.00 - 0.00
161,景逸X6,8256,东风风行,8.49 - 10.99
162,传祺GS7,7383,广汽乘用车,0.00 - 0.00
163,哈弗H8,7193,长城汽车,18.38 - 25.68
164,英菲尼迪QX50,7148,东风英菲尼迪,33.38 - 46.98
165,猎豹Q6,7082,猎豹汽车,11.99 - 16.98
166,力帆X50,6625,力帆汽车,0.00 - 0.00
167,凯翼V3,6530,凯翼汽车,0.00 - 0.00
168,智尚S30,6286,绵阳金杯,0.00 - 0.00
169,北汽幻速S7,6133,北汽幻速,0.00 - 0.00
170,圣达菲00,5829,华泰汽车,0.00 - 0.00
171,凯翼X5,5777,凯翼汽车,7.89 - 10.49
172,北汽昌河Q25,5660,北汽昌河,0.00 - 0.00
173,锋驭,5643,长安铃木,0.00 - 0.00
174,U5 SUV,5556,东风裕隆,0.00 - 0.00
175,上汽MAXUS D90,5005,上汽大通,15.67 - 24.90
176,东风风度MX5,4931,东风风度,10.35 - 13.55
177,英致G3,4926,潍柴汽车,5.69 - 8.08
178,起亚KX7,4741,东风悦达起亚,17.98 - 27.68
179,北京BJ80,4714,北京越野,29.80 - 39.80
180,东风风度MX6,4394,东风风度,0.00 - 0.00
181,五十铃MU-X,3577,江西五十铃,17.88 - 26.88
182,帕杰罗·劲畅,3347,广汽三菱,20.88 - 30.88
183,英致G5,3127,潍柴汽车,5.98 - 8.58
184,DS 6,3117,DS汽车,0.00 - 0.00
185,中华V6,2341,华晨中华,8.79 - 14.19
186,启辰M50V,2215,东风启辰,0.00 - 0.00
187,萨瓦纳,1815,福田汽车,0.00 - 0.00
188,芝麻,1763,众泰新能源,0.00 - 0.00
189,传祺GE3,1762,广汽埃安,15.48 - 18.08
190,传祺GS5,1695,广汽乘用车,10.98 - 16.98
191,揽福,1619,福迪汽车,11.38 - 16.38
192,传祺GS5 Super,1373,广汽乘用车,0.00 - 0.00
193,力帆X80,1370,力帆汽车,0.00 - 0.00
194,中华V5,1272,华晨中华,8.98 - 14.58
195,勇士,1023,北京汽车制造厂,9.98 - 16.17
196,V5菱致,936,东南汽车,0.00 - 0.00
197,帕拉丁,859,郑州日产,0.00 - 0.00
198,金杯S70,799,绵阳金杯,0.00 - 0.00
199,绅宝X65,653,BEIJING汽车,0.00 - 0.00
200,江淮iEV6S,637,江淮汽车,0.00 - 0.00
201,飞腾C5,210,猎豹汽车,0.00 - 0.00
202,VELITE 5,186,上汽通用别克,0.00 - 0.00
203,大7 SUV,151,东风裕隆,0.00 - 0.00
204,北京BW007,41,北京汽车制造厂,0.00 - 0.00
205,荣威W5,5,上汽集团,0.00 - 0.00
206,陆霸,1,北京汽车制造厂,0.00 - 0.00
207,奥轩GX5,1,广汽吉奥,0.00 - 0.00
208,广汽吉奥GX6,1,广汽吉奥,0.00 - 0.00
