排名,车型,销量,厂商,售价(万元)
103,吉利GX7,15298,吉利汽车,0.00 - 0.00
104,昌河Q35,13476,北汽昌河,0.00 - 0.00
105,北汽昌河Q25,13419,北汽昌河,0.00 - 0.00
106,揽胜极光,12759,奇瑞捷豹路虎,35.58 - 50.58
107,海马骑士,12287,海马汽车,0.00 - 0.00
108,骏派D60,12259,天津一汽,0.00 - 0.00
109,锋驭,11851,长安铃木,0.00 - 0.00
110,勇士,11777,北京汽车制造厂,9.98 - 16.17
111,欧蓝德,11559,广汽三菱,15.98 - 22.58
112,哈弗H9,11504,长城汽车,20.98 - 27.28
113,英致G3,11281,潍柴汽车,5.69 - 8.08
114,观致5,10878,观致汽车,13.88 - 16.38
115,凯翼V3,10378,凯翼汽车,0.00 - 0.00
116,众泰SR9,10033,众泰汽车,0.00 - 0.00
117,DS 6,10004,DS汽车,0.00 - 0.00
118,中华V5,9661,华晨中华,8.98 - 14.58
119,冠道,9429,广汽本田,22.00 - 33.28
120,北京BJ40,9277,北京越野,15.98 - 26.99
121,狮跑,9249,东风悦达起亚,0.00 - 0.00
122,标致4008,9002,东风标致,16.97 - 24.37
123,传祺GS8,8765,广汽乘用车,15.58 - 26.28
124,绅宝X65,8354,BEIJING汽车,0.00 - 0.00
125,开瑞K60,8353,开瑞汽车,4.99 - 6.69
126,东风风度MX6,7590,东风风度,0.00 - 0.00
127,哈弗H8,7471,长城汽车,18.38 - 25.68
128,撼路者,7407,江铃福特,27.58 - 37.48
129,传祺GS5 Super,7077,广汽乘用车,0.00 - 0.00
130,讴歌CDX,6842,广汽讴歌,22.98 - 34.98
131,宝利格,6508,华泰汽车,11.58 - 11.58
132,宝沃BX7,5556,宝沃汽车,16.98 - 30.28
133,英菲尼迪QX50,4280,东风英菲尼迪,33.38 - 46.98
134,帕杰罗·劲畅,4087,广汽三菱,20.88 - 30.88
135,猎豹Q6,2685,猎豹汽车,11.99 - 16.98
136,江淮iEV6S,2599,江淮汽车,0.00 - 0.00
137,启辰T90,2481,东风启辰,11.88 - 15.48
138,马自达CX-7,2408,一汽马自达,0.00 - 0.00
139,东风风神AX5,2246,东风乘用车,8.59 - 10.99
140,猎豹CS6,2231,猎豹汽车,0.00 - 0.00
141,荣威W5,1948,上汽集团,0.00 - 0.00
142,比亚迪S6,1928,比亚迪,0.00 - 0.00
143,五十铃MU-X,1806,江西五十铃,17.88 - 26.88
144,英致G5,1805,潍柴汽车,5.98 - 8.58
145,帕拉丁,1627,郑州日产,0.00 - 0.00
146,大7 SUV,1211,东风裕隆,0.00 - 0.00
147,萨瓦纳,1093,福田汽车,0.00 - 0.00
148,黑金刚,462,猎豹汽车,0.00 - 0.00
149,北京BW007,444,北京汽车制造厂,0.00 - 0.00
150,指南者,300,广汽菲克Jeep,13.98 - 22.98
151,众泰T200,195,众泰汽车,0.00 - 0.00
152,广汽吉奥GX6,51,广汽吉奥,0.00 - 0.00
153,挑战者SUV,50,曙光汽车,0.00 - 0.00
154,奥丁,46,郑州日产,0.00 - 0.00
155,陆霸,35,北京汽车制造厂,0.00 - 0.00
156,中兴C3,2,广汽中兴,0.00 - 0.00
157,奥轩GX5,1,广汽吉奥,0.00 - 0.00
158,哈弗H6 Coupe,1,长城汽车,7.99 - 11.90
