排名,车型,销量,厂商,售价(万元)
98,绅宝X35,26127,BEIJING汽车,0.00 - 0.00
99,传祺GS7,25350,广汽乘用车,0.00 - 0.00
100,长安CS15,25183,长安汽车,5.59 - 8.09
101,唐,24932,比亚迪,12.99 - 16.99
102,途岳,24821,上汽大众,16.58 - 22.38
103,北京BJ40,24262,北京越野,15.98 - 26.99
104,海马S5,23814,海马汽车,6.98 - 10.98
105,哈弗F5,23463,长城汽车,7.98 - 13.00
106,缤越,23361,吉利汽车,7.58 - 11.98
107,天逸 C5 AIRCROSS,23340,东风雪铁龙,14.97 - 23.87
108,开瑞K60,23331,开瑞汽车,4.99 - 6.69
109,启辰T90,22936,东风启辰,11.88 - 15.48
110,丰田C-HR,22720,广汽丰田,14.18 - 18.08
111,森雅R7,22718,一汽吉林,6.69 - 10.69
112,宝马X3,22586,华晨宝马,38.98 - 47.98
113,领克02,21751,领克,11.98 - 18.88
114,宝沃BX5,21678,宝沃汽车,12.98 - 15.58
115,比速T5,21392,比速汽车,0.00 - 0.00
116,哈弗H7,21391,长城汽车,14.20 - 18.00
117,景逸X6,20901,东风风行,8.49 - 10.99
118,SWM斯威G01,20695,SWM斯威汽车,7.99 - 12.59
119,标致5008,20588,东风标致,18.77 - 27.37
120,猎豹CS10,20081,猎豹汽车,7.98 - 11.98
121,奕跑,19762,东风悦达起亚,6.98 - 8.28
122,探岳,19281,一汽-大众,18.59 - 31.39
123,北京现代ix25,18518,北京现代,10.58 - 13.68
124,瑞风S5,17635,江淮汽车,8.95 - 13.95
125,科雷嘉,17397,东风雷诺,0.00 - 0.00
126,自由侠,17328,广汽菲克Jeep,12.98 - 19.08
127,哈弗H9,17215,长城汽车,20.98 - 27.28
128,哈弗F7,17109,长城汽车,11.18 - 15.18
129,东南DX7,17088,东南汽车,8.99 - 13.99
130,绅宝X25,16300,BEIJING汽车,0.00 - 0.00
131,北汽新能源EX,16102,北汽新能源,8.49 - 10.39
132,翼搏,16090,长安福特,0.00 - 0.00
133,雪铁龙C3-XR,15978,东风雪铁龙,9.48 - 11.89
134,凯迪拉克XT4,15183,通用凯迪拉克,25.97 - 39.17
135,昂科拉,15177,上汽通用别克,12.59 - 15.59
136,中华V6,14611,华晨中华,8.79 - 14.19
137,传祺GS5 Super,14597,广汽乘用车,0.00 - 0.00
138,WEY VV6,14420,长城汽车,14.80 - 17.50
139,维特拉,14141,长安铃木,0.00 - 0.00
140,海马骑士,13809,海马汽车,0.00 - 0.00
141,瑞风S2,13606,江淮汽车,5.78 - 7.68
142,大指挥官,13466,广汽菲克Jeep,23.98 - 40.98
143,荣威RX8,13256,上汽集团,16.88 - 22.88
144,君马S70,13017,君马汽车,0.00 - 0.00
145,名爵HS,12810,上汽名爵,10.98 - 16.98
146,蔚来ES8,12807,蔚来,46.80 - 62.40
147,中华V7,12670,华晨中华,10.87 - 15.99
148,中华V3,12528,华晨中华,5.07 - 8.77
149,大迈X7,12043,众泰汽车,0.00 - 0.00
150,众泰SR9,11918,众泰汽车,0.00 - 0.00
151,名爵GS,11333,上汽名爵,9.88 - 17.88
152,英菲尼迪QX50,11057,东风英菲尼迪,33.38 - 46.98
153,宝沃BX7,10573,宝沃汽车,16.98 - 30.28
154,野马T70,10416,野马汽车,0.00 - 0.00
155,传祺GS4新能源,10361,广汽乘用车,16.38 - 19.38
156,瑞虎3xe,10329,奇瑞新能源,9.38 - 10.68
157,揽胜极光,10310,奇瑞捷豹路虎,35.58 - 50.58
158,智行,10107,BEIJING汽车,0.00 - 0.00
159,瑞虎5x,9877,奇瑞汽车,5.99 - 11.09
160,途达,9835,郑州日产,16.98 - 24.83
161,奥迪Q2L,9762,一汽-大众奥迪,21.88 - 26.85
162,北汽昌河Q7,9444,北汽昌河,0.00 - 0.00
163,众泰SR7,9050,众泰汽车,0.00 - 0.00
164,传祺GE3,8852,广汽埃安,15.48 - 18.08
165,风光ix5,8689,东风小康,9.98 - 13.98
166,大迈X5,8606,众泰汽车,0.00 - 0.00
167,凯翼X5,8427,凯翼汽车,7.89 - 10.49
168,凯翼X3,8333,凯翼汽车,6.39 - 7.59
169,奔腾T77,8295,一汽奔腾,8.98 - 13.88
170,北京BJ80,8213,北京越野,29.80 - 39.80
171,Yeti,8101,上汽斯柯达,0.00 - 0.00
172,迈威,7794,力帆汽车,0.00 - 0.00
173,北京BJ20,7761,北京越野,0.00 - 0.00
174,哈弗H5,7705,长城汽车,10.78 - 13.68
175,帝豪GSe,7484,吉利新能源,10.99 - 15.99
176,君马SEEK 5(赛克5),7368,君马汽车,0.00 - 0.00
177,北汽幻速H2,6936,北汽幻速,3.98 - 6.68
178,驭胜S350,6892,江铃汽车,12.18 - 20.18
179,瑞风S7,6787,江淮汽车,10.98 - 13.98
180,大乘G70s,6745,大乘汽车,0.00 - 0.00
181,讴歌CDX,6612,广汽讴歌,22.98 - 34.98
182,ENCINO 昂希诺,6593,北京现代,12.99 - 15.59
183,元,6427,比亚迪,0.00 - 0.00
184,创酷,6340,上汽通用雪佛兰,9.99 - 13.99
185,东风风神AX4,6327,东风乘用车,7.59 - 9.39
186,长安CS95,6222,长安汽车,16.59 - 21.39
187,上汽MAXUS D90,6114,上汽大通,15.67 - 24.90
188,蒙迪欧,6012,长安福特,19.28 - 27.98
189,SWM斯威X3,6003,SWM斯威汽车,5.50 - 6.69
190,起亚KX5,5951,东风悦达起亚,15.48 - 18.18
191,哈弗H1,5938,长城汽车,0.00 - 0.00
192,骏派D60,5849,天津一汽,0.00 - 0.00
193,奕歌,5738,广汽三菱,12.98 - 18.58
194,撼路者,5699,江铃福特,27.58 - 37.48
195,昌河Q35,5697,北汽昌河,0.00 - 0.00
196,云度π1,5414,云度新能源,11.28 - 11.98
197,骁途,5385,长安铃木,0.00 - 0.00
198,北汽昌河Q35,5315,北汽昌河,6.59 - 8.99
199,胜达,4942,北京现代,20.28 - 27.28
200,奔腾X80,4593,一汽奔腾,0.00 - 0.00
201,东风风神AX5,4545,东风乘用车,8.59 - 10.99
202,领克01新能源,4530,领克,19.27 - 23.88
203,Mattu,4271,猎豹汽车,13.68 - 14.88
204,猎豹Q6,4018,猎豹汽车,11.99 - 16.98
205,开瑞K60EV,3782,开瑞汽车,19.88 - 20.88
206,优6 SUV,3655,东风裕隆,0.00 - 0.00
207,比速T3,3525,比速汽车,7.49 - 8.99
208,瑞纳,3457,北京现代,4.99 - 7.39
209,标致2008,3419,东风标致,10.99 - 14.99
210,荣威MARVEL X,3405,上汽集团,26.88 - 30.88
211,WEY P8,3387,长城汽车,0.00 - 0.00
212,勇士,3374,北京汽车制造厂,9.98 - 16.17
213,英致G5,3330,潍柴汽车,5.98 - 8.58
214,野马T80,3275,野马汽车,8.98 - 12.98
215,五十铃MU-X,2999,江西五十铃,17.88 - 26.88
216,标致3008,2975,东风标致,13.97 - 14.97
217,力帆X60,2895,力帆汽车,0.00 - 0.00
218,启辰T60,2726,东风启辰,8.68 - 11.88
219,英致G3,2717,潍柴汽车,5.69 - 8.08
220,途观L新能源,2697,上汽大众,26.58 - 29.28
221,北汽幻速S6,2607,北汽幻速,0.00 - 0.00
222,U5 SUV,2482,东风裕隆,0.00 - 0.00
223,东风风神AX3,2440,东风乘用车,6.39 - 8.19
224,捷豹E-PACE,2200,奇瑞捷豹路虎,28.18 - 38.58
225,东风风度MX6,2194,东风风度,0.00 - 0.00
226,KX3傲跑,2162,东风悦达起亚,10.88 - 12.58
227,起亚KX7,2027,东风悦达起亚,17.98 - 27.68
228,北汽威旺S50,1844,北汽昌河,0.00 - 0.00
229,DS 7,1732,DS汽车,22.99 - 31.99
230,长安CS75 PHEV,1660,长安汽车,17.58 - 20.78
231,云度π3,1596,云度新能源,11.98 - 14.48
232,瑞风S4,1573,江淮汽车,7.58 - 9.88
233,北汽昌河Q25,1528,北汽昌河,0.00 - 0.00
234,力帆X80,1485,力帆汽车,0.00 - 0.00
235,绅宝X55,1463,BEIJING汽车,7.68 - 11.98
236,揽福,1414,福迪汽车,11.38 - 16.38
237,萨瓦纳,1289,福田汽车,0.00 - 0.00
238,力帆X50,1232,力帆汽车,0.00 - 0.00
239,云逸 C4 AIRCROSS,1162,东风雪铁龙,10.68 - 15.68
240,凯翼V3,1150,凯翼汽车,0.00 - 0.00
241,长安CS15EV,1144,长安汽车,8.98 - 9.88
242,哈弗H8,1114,长城汽车,18.38 - 25.68
243,中华V5,1060,华晨中华,8.98 - 14.58
244,广汽ix4,999,广汽丰田新能源,0.00 - 0.00
245,马自达CX-8,992,长安马自达,25.88 - 33.08
246,瑞风S2mini,909,江淮汽车,0.00 - 0.00
247,比亚迪S7,860,比亚迪,9.99 - 13.99
248,江淮iEV6S,819,江淮汽车,0.00 - 0.00
249,宝沃BX6,691,宝沃汽车,0.00 - 0.00
250,金杯S70,673,绵阳金杯,0.00 - 0.00
251,风景V3,659,福田商用车,3.28 - 3.48
252,讴歌RDX,604,广汽讴歌,32.80 - 46.00
253,DS 6,592,DS汽车,0.00 - 0.00
254,智尚S30,534,绵阳金杯,0.00 - 0.00
255,众泰T300新能源,430,众泰新能源,0.00 - 0.00
256,祺智EV,389,广汽三菱新能源,12.98 - 13.98
257,智尚S35,317,绵阳金杯,0.00 - 0.00
258,东风风度MX5,312,东风风度,10.35 - 13.55
259,绅宝X65,304,BEIJING汽车,0.00 - 0.00
260,骏派D80,196,天津一汽,0.00 - 0.00
261,广汽本田VE-1,100,广汽理念,15.98 - 18.38
262,奔腾X40新能源,57,一汽奔腾,18.38 - 19.38
263,小鹏汽车G3,41,小鹏汽车,14.68 - 19.98
264,飞腾C5,39,猎豹汽车,0.00 - 0.00
265,迈威新能源,32,力帆汽车,20.98 - 20.98
266,北京BW007,3,北京汽车制造厂,0.00 - 0.00
267,传祺GS5,1,广汽乘用车,10.98 - 16.98
